Gene ID	merged_CV-H3K9ac_1.sort.bam	merged_CV-H3K9ac_2.sort.bam	merged_CV-H3K9ac_3.sort.bam	merged_CV-H3K9ac_4.sort.bam	merged_CV-H3K9ac_5.sort.bam	merged_CV-H3K9ac_6.sort.bam	GF-H3K9ac_1.sort.bam	GF-H3K9ac_2.sort.bam	GF-H3K9ac_3.sort.bam	GF-H3K9ac_4.sort.bam
0610010O12Rik	3679.7980010332935	6262.154531885635	10288.737412590495	9071.85391920969	12139.473930494454	3890.0	21902.580555805995	22882.172132743424	22158.221500065865	28597.42724116796
0610011F06Rik	1676.7784089630773	1805.0490270917628	2339.251529726601	2177.0624870047104	2933.7804201796575	1693.0	5444.692435380501	3601.4187403839633	4601.847217970725	8118.4076204576695
0610011L14Rik	1855.4515181148806	2633.7634991103237	3530.57623411904	2826.076026979775	4617.097054708969	1848.0	9723.375394873578	7727.614641171414	8965.968679183721	13367.56366367403
0610012G03Rik	2127.0780464003146	3738.9997405395957	5187.634274746639	4940.582992059178	7163.447455830293	2645.0	12903.175223572967	11030.459300952727	10664.944500415566	15922.843675483275
0610012H03Rik	1100.9735713726504	1399.2001532181966	986.5078849344761	1526.0940869694798	1514.9849710763804	948.0	2286.7708228598103	1765.572724875159	1897.4441135708678	2220.2274984124565
0610030E20Rik	2014.9552451107213	3419.5107423435284	4492.738967386678	5853.502640156634	7251.621184305638	1746.0	11608.879843728633	9212.443821873356	11515.52289615423	14576.354190587477
0610031J06Rik	1470.978815628308	2375.5347082913986	2942.5878971221496	2794.7982660171215	3466.3853659196193	1488.0	7209.866695252717	6520.38243939044	7656.077949746177	9868.12630152979
0610031O16Rik	936.4062339959895	1486.410865109267	1299.5547808243596	942.2425489999436	1418.795449103277	1644.0	2560.7457572794133	1940.3819055558681	2508.1157823063195	3767.658785184775
0610037L13Rik	1316.9003854690604	1826.3199324310483	2310.4078174256733	2404.477874004005	2972.0781002245044	1495.0	5023.039541754686	3775.5286843419494	4209.708767832746	5718.767798941176
0610037P05Rik	1460.4899084108943	2035.2002228628314	3072.5169130832087	2669.0356021464513	3248.1776540361902	1446.0	5817.616574790123	5329.931918954812	4907.183052338451	8185.687241621684
0610038B21Rik	830.4321024545353	1101.832896574986	1078.0668248988884	1073.8697930511112	1156.9461948431617	1291.0	2113.2367899878654	1206.183346696891	1395.8209571096038	1816.5497714283736
0610038L08Rik	1297.7310033130977	1272.0001392892696	1051.8693247356605	1460.2804649438958	1423.2486677131428	650.0	944.7411531710458	821.6031491993315	1090.485122741878	986.767777072203
0610039K10Rik	3120.630740408419	4907.623279879938	9393.25922519289	8847.696632310674	12083.363376010144	3738.0	16509.103035571083	18532.220480684668	19370.06913823943	22404.11384761661
0610040B10Rik	1778.4123030352569	3331.023776132101	4167.784116877146	4520.939699143574	5464.989878027437	1544.0	10690.491996409202	9247.056039648136	10119.265744995531	13366.218071250749
0610040F04Rik	3642.9059825444597	6349.365243776705	12808.98985253576	13204.428086400314	19463.237256279917	5073.0	21304.90746837884	20929.203966178546	23624.269699080043	27791.865910430835
0610040J01Rik	1438.7887210645215	2231.317970091043	4163.285556243056	4126.709587010126	5106.060458072246	1884.0	10442.373135655333	8967.710968920363	9618.078782583363	13634.888025099044
0610043K17Rik	918.6835976631183	1443.4436363239104	1589.315009902485	1756.1159540489957	1417.9048053813037	699.0	2958.531505983012	1573.2826261263795	2224.589650393431	3184.120204288895
0910001L09Rik	1443.8523314453419	1845.4637472364052	2433.985924256253	2371.8968730012407	2935.561707623604	1997.0	6588.326462903345	4684.886042242997	5016.231564612639	8029.149989713411
100043387	984.5105326137826	1015.8984390042729	1073.8328854785686	1531.307047129922	1379.607125336457	899.0	3033.6135660508157	2097.710168168506	2660.7836994901822	3902.2180275128026
1100001G20Rik	916.1517924727082	848.2837049307036	922.2049299883715	1171.6127960594042	931.613333183947	698.0	1491.6965576384932	786.6413130631897	1308.5821472902535	986.767777072203
1110001A16Rik	1370.429980923447	1699.1199185021214	2756.0299414143155	2405.1294940240605	2959.60908811688	1596.0	5891.704170486169	4510.77609828501	4928.556560744191	6347.159460613066
1110001J03Rik	3192.9680315629953	4669.389140079941	8365.205809696528	6275.100793132404	10702.865606951713	4044.0	20735.079383360935	15768.83695248402	18799.963516069976	26846.36296767256
1110002B05Rik	1516.189622599918	3073.6458215267467	4406.7370729114355	3935.1333011138718	4620.659629596862	1444.0	10566.681182125207	8583.130771422804	9336.297426866862	13343.791530862743
1110002L01Rik	2365.791107210416	3751.336865636381	7499.100577027392	6080.266407135873	9744.532962108571	2540.0	16604.57161525995	14753.545231090464	14110.8774882799	19420.486914396475
1110002N22Rik	1388.514303712091	1973.5145973789035	2992.0720640971354	2864.521608163037	3827.0960733187576	1591.0	6339.213137777717	4772.6402509447125	6411.180133624049	8095.981080069665
1110003E01Rik	2557.846615225816	4288.639934506731	7623.207926285511	6861.558811182161	8580.461617489624	3096.0	16458.385352611374	15840.858334924473	14242.171897058022	21485.074222516178
1110004E09Rik	1602.6326855296368	2350.435039991042	3418.112218266799	3415.792145129809	3680.139859193183	1892.0	8701.066020705332	5803.664798599533	7175.392107641557	9040.138430404659
1110004F10Rik	1695.94779111904	2055.6202919885454	3342.695172342356	2241.572868990184	4267.074071973509	1097.0	8751.78370366504	7254.580998249417	7764.254073922171	10339.083649677887
1110005A03Rik	2897.1085107407785	4223.125546061732	7599.127395832444	7222.55630229279	10763.429380045889	4186.0	16631.42215329744	14736.064313022393	14940.082375612825	21574.780384068195
1110006O24Rik	1995.4241764989856	3545.434501952098	4413.352603255685	4936.021651918792	7542.8616813908675	2594.0	11290.154012579877	9244.958329479967	10055.14521977831	14263.279686770933
1110007C09Rik	1992.8923713085755	2739.26718959318	4320.735178436193	5142.585198276317	6219.365110538722	2807.0	10118.674982647779	7901.025348406678	10425.037773412354	13455.924232802767
1110008F13Rik	2923.149935556426	4309.910839846017	7640.9375476081	7711.922937354309	11288.018532288093	2741.0	17501.57847858656	15645.072052562078	16052.37720080954	22179.848443736562
1110008J03Rik	2322.0270460618976	3567.556243504955	5277.605487428431	4489.010318160865	8084.373064350561	2446.0	14643.48787415121	11852.41206851342	11690.000515792932	18861.16899711964
1110008L16Rik	2108.9937236116702	3576.064605640669	6191.342538576163	4352.170113949255	6846.37829080784	1845.0	15389.833385156335	13372.902322074226	13303.918497450912	20812.27801087604
1110008P14Rik	1373.32347256963	1654.0255991828362	1923.5316028939665	2076.0613838961413	2313.0017459643504	1500.0	3132.5627710408357	2150.1529223727184	3489.5523927740096	4036.7772698408303
1110012J17Rik	1114.71765669202	1104.810823322486	1091.0332643736172	1138.3801750365847	1557.735869731093	1297.0	2013.790352811966	1013.8932479481113	1243.1530399257408	1973.9840849521659
1110012L19Rik	937.1296069075353	1039.296434877487	1047.370764101571	1722.8833330261762	1555.9545822871469	695.0	2834.223459513137	2761.9850547551996	2551.7351872159943	3476.113760140715
1110014N23Rik	1296.2842574900062	2376.8109626117557	2676.3789560695523	2859.308648002595	3649.857972646095	1779.0	6986.112211606944	4824.733386787564	6827.7454505114465	9194.88155908189
1110015O18Rik	720.8411063553523	508.3746376089221	619.2136402217474	357.739391010352	391.8832376681995	949.0	323.20092082167355	471.98478783791387	501.6231564612639	246.69194426805075
1110017D15Rik	1116.1644025151115	1018.4509476449871	1152.6900071820219	1169.006315979183	1021.5683491032383	899.0	1242.583232512865	804.1222311312606	1330.3918497450911	1121.3270194002307
1110017F19Rik	2178.7992095758364	3160.856533417817	5132.063819854943	4511.165398842745	5905.858520404162	2197.0	11461.201884522423	8985.191886988434	10230.059033466106	12626.142238446597
1110018G07Rik	1838.4522546935552	2802.6544875042505	4562.598967821952	3513.5351481381017	4877.1650215251375	1732.0	12035.007827027364	10141.03018964928	12170.686357897552	15923.292206291035
1110018J18Rik	1597.9307616045892	2122.4109347539015	3080.190928282538	3417.747005189975	4259.948922197724	1999.0	6912.024615910898	5558.931945646541	5386.996506344877	9755.545068782007
1110019D14Rik	974.383311852142	1200.5298973492706	2400.6436513212357	1625.1403300178831	2750.307813453182	1239.0	6439.156807139496	5751.22204439532	5322.439787078558	9396.720422573933
1110020A21Rik	3731.1574777530427	7453.750648992405	14876.210774506824	10887.267295083719	15194.381896862464	5035.0	30133.264928669323	27636.981847258703	27915.110560044785	39471.159613695876
1110020G09Rik	1296.6459439457792	2652.481895808895	3658.388280369939	3675.788533131868	4753.365544170866	2293.0	7732.457722612069	5243.576183698542	6193.083109075674	8836.056912873817
1110021J02Rik	1064.0815528838166	1166.9218669131994	1259.8615987588628	1754.812714008885	1734.973970403756	1095.0	2262.4064457517147	1503.358953854096	1788.3956012966798	2377.2132811284887
1110021L09Rik	1620.355321862508	2058.1728006292597	3436.9003244444675	2697.706883028884	4120.117857847934	1744.0	10964.964163014683	6485.7702216156595	9027.472040106362	11707.551144153927
1110028C15Rik	1695.94779111904	2803.9307418246076	5000.811697825035	5009.003094164983	6979.084205381844	1795.0	10217.624187637799	5645.637299264173	7132.208896780979	10270.009905282832
1110028F11Rik	1115.0793431477928	1040.1472710910582	1481.614175898104	1367.7504220960452	1555.9545822871469	1046.0	2212.683227163765	1853.326933576875	1788.3956012966798	2780.891008112572
1110028F18Rik	1132.801979480664	1062.6944307507008	1392.9660692851614	1399.6798030787543	1514.0943273544074	1144.0	2983.890347462866	2307.481184985357	2595.7907861747663	4619.86731992895
1110031I02Rik	1494.1267487977723	1825.0436781106912	2074.101073529084	1952.2535800856367	3158.222638116899	1500.0	4003.2163285158363	3373.8171871376803	3816.697929596573	4575.014239152941
1110032A03Rik	1841.3457463397383	2782.2344183785362	5041.298743531841	4230.317170198917	5678.744371301001	1996.0	11984.787376253535	10699.370712743465	9792.120208172968	16371.374483243368
1110032A04Rik	1152.3330480923996	1317.0944586085548	1362.5346297016142	1237.426418084988	1647.6908856503844	1144.0	4052.4423149179065	2429.847611461853	3707.649417322385	5001.5670373327885
1110032F04Rik	753.0312009191387	1104.3854052157003	855.5203841183372	1266.0976989674207	1020.6777053812651	894.0	1417.1117297565686	821.9527675606929	1047.3019118812997	1143.305028980475
1110034A24Rik	2093.079519557664	3485.8759670020986	3865.0574483242913	5103.487997073	6218.474466816748	2147.0	11012.698452859117	7201.788625683843	9226.376526494481	12603.715698058591
1110034B05Rik	2702.1595110791955	4044.4499412117348	6443.791176512722	5004.441754024596	7148.306512556749	2997.0	14345.14856262351	11046.891363936715	11494.14938774849	15608.87211005121
1110034G24Rik	1097.7183932706946	889.5492612889174	1001.3266729055948	1236.7747980649328	1512.313039910461	746.0	1715.9482734701467	1031.374166016182	1243.1530399257408	1995.9620945324104
1110035M17Rik	2323.473791884989	3034.5073557024616	4620.021771210037	5658.668254160103	7336.23233789309	1988.0	11138.00096370075	7848.932212563826	9203.69443594145	12874.628305945687
1110036E04Rik	1378.7487694062231	1636.583456804622	2249.8095594723486	1775.6645546506543	2179.4051876683734	1247.0	5196.076342440751	4073.053909860516	4449.615494835959	5247.810450793079
1110037F02Rik	1256.4987473549893	2167.5052540731867	3006.3616096407145	2374.503353081462	3948.2236195071105	1296.0	8253.059821227904	6363.054176777801	6434.298418226177	8859.380514877343
1110038B12Rik	3209.9672949843207	5773.7745452956415	9344.833543072986	8360.28485730932	13149.46391121204	3245.0	19792.327158933407	16520.16681104971	18930.385536749905	26531.942871432737
1110038D17Rik	3273.9857976561207	5452.158456565645	9237.926572709914	8355.071897148877	9417.666716144413	3143.0	25012.270646296376	20033.13210600923	18799.52732202088	25903.551209760848
1110038F14Rik	1604.441117808501	2123.2617709674732	2707.6042592944095	2729.636264011593	3112.7998082962667	1199.0	7831.406927602089	5104.428075876698	6324.8137119028925	9284.58772063391
1110046J04Rik	2523.8480883831653	3730.916796510667	6492.746101060167	6561.81360195673	6717.234951121729	1997.0	15015.417549189073	15995.389650646219	16138.743622530697	19466.237056788003
1110049F12Rik	1443.8523314453419	3227.6471761831735	4025.4179038688976	4293.524312144279	6033.220572646326	2087.0	10317.567856999578	7132.21457177292	9223.7593621999	14128.271913635146
1110050K14Rik	822.113313971759	1044.826870265701	828.2643991000296	1364.4923219957689	979.7080941704988	597.0	994.4643717589955	839.0840672674024	1003.2463129225277	1076.4739386242213
1110051M20Rik	848.5164252431794	806.5927304657041	948.1378089378294	939.6360689197223	1066.9911789238706	700.0	1218.2188554047696	1136.2596744246075	1417.6306595644414	1637.1374483243367
1110054M08Rik	3606.7373369671714	6220.463557420636	11214.911660785416	9664.828137460001	12755.799386099894	4489.0	24537.911140967335	19840.14277053773	21829.76738109601	30611.330568010777
1110054O05Rik	1676.7784089630773	2950.2745705588914	3502.791006673192	3219.654519093168	4354.357156726881	1595.0	8726.424862185186	7131.864953411559	8352.67984615369	10876.872088182237
1110057K04Rik	1732.839809607874	2421.905281931041	3635.895477199491	3648.420492289546	5018.777373318873	1798.0	8776.148080773135	7413.657352668862	7131.772702731882	11843.007448097476
1110058L19Rik	1403.705134854552	1655.727271609979	2275.4778172080364	2307.3864910157677	2345.064919955385	1945.0	6140.817495611797	4422.672271221933	5626.90323334809	7938.995297353633
1110059E24Rik	2147.3324879235956	5099.486846040292	7446.970197914707	5302.232103189862	8938.500393722841	2349.0	16109.328358123968	12848.82439839346	13697.36552973618	18611.785868005027
1110059G10Rik	2525.6565206620294	3607.5455455428114	6448.025115933042	6045.078926052888	7246.277321973798	2489.0	16162.034969827195	12550.949554513532	14349.91182718492	18075.343021923956
1110059M19Rik	287.90241879521346	317.7873257689246	211.43234980221203	358.3910110304073	355.3668450672991	295.0	174.0312650578242	419.5420336337012	87.23880981935024	89.70616155201844
1110065P20Rik	2165.41681071224	3801.9616203438804	6634.847692854646	7089.625818201512	10270.012758072748	2495.0	13499.853846628364	11939.467040492413	12235.24307716387	17446.054298636547
1110067D22Rik	2328.1757158100363	3969.1509363106643	6944.454512965519	7514.482071277558	10093.665301122057	2840.0	14916.965576384933	13634.766474733928	16880.70970004427	16326.521402467357
1190002F15Rik	2162.161632610284	3120.441813273175	5591.975489387164	4288.962972003892	7381.655167713722	2633.0	13174.663997063173	8424.753653726082	12083.011354029104	13521.8582615435
1190002H23Rik	1058.2945695914505	1146.9272158942713	1301.6717505345193	1559.9783280123545	1689.551140583124	949.0	2312.1296643396645	1922.9009874877972	1941.0635184805428	2377.2132811284887
1190002N15Rik	2039.5499241032771	3036.63444623639	4756.566317515346	4521.591319163629	7070.820508745082	2344.0	11014.190149416754	8164.287974511825	9422.227654538923	14309.029829162462
1190003J15Rik	1281.816799259091	1631.9038576299793	1874.3120571327506	1853.2073370372332	2041.3554107625303	1738.0	3828.1905990862533	2464.8094475979947	3315.074773135309	3969.4976486768164
1190003K10Rik	685.39583368961	739.8020877003478	697.5415194976607	929.2101485988378	890.6437219731807	1199.0	571.8170137614225	629.3130504505518	523.4328589161014	403.677726984083
1190005F20Rik	2977.7645903781313	5704.431393889571	7597.539668549824	6830.932670239563	9293.86723879014	3038.0	24738.295711876774	16975.369917542273	19888.267668566372	29241.966011919212
1190005I06Rik	1208.3944487371962	1442.5928001103389	1198.734098377998	1464.1901850642275	2622.0551174890443	950.0	2635.330585161338	1713.1299706709465	1657.5373865676545	2332.3602003524798
1190007F08Rik	757.0097519326404	995.0529517717731	1155.8654617472616	1465.493425104338	1244.2292795965336	1748.0	2287.26805504569	1433.4352815818124	1941.0635184805428	2242.6540388004614
1190007I07Rik	1660.1408319975249	2208.7708104314006	3791.4927508962373	3187.725138110459	5069.544065471345	1550.0	9598.570116217825	7499.313851202409	8002.8522187780945	10878.217680605518
1200009I06Rik	1404.4285077660977	2439.347424309255	2523.1632732967355	2470.291496029589	2973.8593876684504	1794.0	6140.817495611797	4335.267680881579	5888.619662806141	6974.654060669434
1200011I18Rik	2106.46191842126	3143.8398091463887	5032.301622263662	5581.7770917935795	6660.233752915446	2147.0	12729.143958515142	9998.385898213823	11013.899739692968	15496.290877303427
1200011M11Rik	2176.2674043854263	3161.281951524603	3695.1706290839657	3730.524614816512	5852.419897085771	2489.0	11858.987633226021	8233.862028422747	9705.75378645181	13231.658828922722
1200014J11Rik	1983.4885234584806	3356.548862539243	4377.628739396738	4814.820328188508	6178.395499327955	2398.0	10814.800042879076	7551.756605406622	8898.358601573724	12760.701480774624
1200016B10Rik	2978.126276833904	5704.005975782785	7663.430350778548	6830.932670239563	9339.290068610773	3088.0	24589.126056112924	16939.70884468341	19931.887073476046	29040.12714842717
1300001I01Rik	2212.797736418487	3079.176256914961	5664.481701960138	5888.69012123962	8582.24290493357	4043.0	11909.20808399985	8984.842268627073	9007.407113847912	11347.829436330334
1300002E11Rik	2054.740755245738	3136.182283224246	4511.791694778116	4355.428214049532	6539.106206727093	2644.0	11063.416135818825	8619.141462643029	9814.366104676901	14577.251252202997
1300002K09Rik	1243.1163484913927	1232.010837251413	1747.8231169507014	1508.500346427987	1897.071127802875	1043.0	2759.6386316312123	2045.2674139642934	2464.496377396644	3610.6730024687427
1300010F03Rik	1817.1127538029552	2908.5835960938916	3798.902144881797	3869.319679088288	5466.771165471384	2646.0	8299.799646700576	6030.916733484455	6542.910736451267	8590.262030221287
1300014I06Rik	1759.96629379084	2564.845765811039	3116.444034569025	3933.178441053706	4713.286576682072	2443.0	8875.594517949035	6520.032821029078	6761.007760999643	12245.339582658278
1300015D01Rik	1114.71765669202	892.952606143203	839.3784900783686	1197.0259768415604	929.8320457400007	1198.0	1417.1117297565686	1311.0688551053163	1330.3918497450911	1054.0473982362168
1300017J02Rik	809.8159744754811	1017.6001114314157	959.5165211299384	944.1974090601094	1066.9911789238706	797.0	919.8795438770708	856.5649853354732	1025.0560153773654	1009.1943174602076
1300018I17Rik	2191.0965490721146	3519.48399743817	5065.114652771139	5239.676581264554	7382.545811435695	2549.0	12926.047904123423	9646.320208322875	10795.802715144591	17403.44387189934
1300018J18Rik	1714.3938003634569	3322.9408321031724	4163.550177456826	3767.015335939608	4924.369138789716	2244.0	9346.473397976919	6660.229783935007	7502.1014504150235	10518.944503589682
1500001M20Rik	1442.4055856222503	2231.317970091043	2062.7223613369747	1984.1829610683458	3277.5688968613053	1548.0	4798.290593737153	3601.0691220226017	4165.653168873974	5629.061637389158
1500002O10Rik	660.801154697054	1083.1144998764148	639.0602312544956	1071.9149329909453	933.3946206278935	548.0	795.5714974071964	541.9084601101973	501.6231564612639	426.10426737208763
1500002O20Rik	1750.5624459407452	2122.4109347539015	2787.519865852943	3209.2285987722835	4261.73020964167	2546.0	5071.768295970877	4964.930349693493	4514.172214102278	6458.843631745328
1500003O03Rik	1840.6223734281925	2077.742033541402	3573.180249536006	2862.5667481028713	3332.7888076236422	1997.0	9721.386466130061	9212.094203511993	10250.99634782275	15160.341302291117
1500004A13Rik	830.0704159987624	1082.6890817696292	1048.958491384191	879.0354070545808	1683.3166345293116	1098.0	1715.4510412842671	1048.855084084253	1548.4888742934668	1883.8293925923874
1500009C09Rik	807.2841692850709	955.0636497339165	973.5414454597473	1169.006315979183	1017.1151304933725	1645.0	1019.3259810529704	943.9695756758277	1222.2157255690968	717.6492924161475
1500009L16Rik	1026.104475027664	1337.0891096274831	1286.8529625634005	1236.7747980649328	1775.9435816145224	1399.0	2859.085068807112	1590.7635441944503	1984.2467293411212	2803.3175485005763
1500010J02Rik	1984.2118963700264	2035.2002228628314	3422.610778900889	2599.312260000536	3955.348769282896	1947.0	6787.219337255145	5156.87083008091	7219.011512551232	9194.88155908189
1500011B03Rik	1132.801979480664	1421.3218947710534	1379.4703873828926	1104.4959339937097	1778.615512780442	1095.0	2560.7457572794133	1678.1681345348047	1853.8247086611925	3072.4360331566318
1500011H22Rik	1168.6089386021793	1865.8838163621192	2168.3062256311955	2635.8029811236315	3055.798610089983	1593.0	5743.031746908199	4543.640224252984	4821.689018715488	7761.377097480637
1500011K16Rik	1026.104475027664	1124.8054743414143	1985.982209343681	1790.0001950918706	2580.1948625563045	1646.0	5394.9692167925505	3513.6645316822473	4296.511383603	6257.453299061047
1500012F01Rik	2688.053739304053	5370.903598169575	8458.087855729791	7905.454083310729	12440.51150852139	3940.0	21707.168306755353	17780.191385396258	20199.274025572355	28191.955390952837
1500012K07Rik	776.540820544376	826.5873814846324	882.7763691366449	809.9636849287205	662.6389291480465	942.0	696.1250602312969	734.8977955816999	697.9104785548019	672.7962116401384
1500015A07Rik	2122.014436019494	3011.534777936033	4435.316163998593	3579.348770163686	6264.787940359353	1596.0	10540.327876273594	7587.417678265486	9007.407113847912	16531.49998161372
1500015L24Rik	757.3714383884133	739.376669593562	761.5798532299953	812.5701650089416	667.0921477579124	648.0	372.9241394096233	716.7176407909062	959.6269080128526	381.2511865960784
1500015O10Rik	866.6007480318234	676.8402078960629	705.2155346969901	648.3619199550095	976.1455192826061	799.0	770.7098881132215	734.1985588589771	785.1492883741521	717.6492924161475
1500016L03Rik	974.383311852142	1169.048957447128	997.6219759128152	1204.8454170822238	1331.5123643499053	835.0	1641.363445588222	874.0459034035441	1613.9179816579795	1749.2701502643597
1500017E21Rik	740.7338614228607	956.7653221610593	802.5961413643417	1005.4496909453062	1287.8708219732193	697.0	671.263450937322	611.832132382481	697.9104785548019	650.3696712521338
1500031L02Rik	1787.454464429579	2464.021674502826	3129.9397164712937	3643.859152149159	3818.189636099026	1293.0	7010.973820900918	5243.925802059904	7022.724190457694	9912.082320690279
1500032L24Rik	2029.0610168858636	2251.3126211099716	4237.908738526189	2762.8688850344124	4798.788373991498	2142.0	10517.952427909016	8583.130771422804	9378.172055580151	15205.194383067126
1520402A15Rik	1170.4173708810436	1294.972717055698	1264.6247806067224	1363.8407019757135	2176.733256502454	1147.0	2685.5510359351674	1975.3437416920099	3075.1680461320957	3969.4976486768164
1600002D24Rik	1514.7428767768265	1462.5874511292673	1182.0629619104895	1400.3314230988096	2128.638495515902	2144.0	1616.0046041083676	1223.664264764962	1788.3956012966798	2287.9556503842305
1600002H07Rik	1439.5120939760673	1696.1419917546214	1825.0925113715348	2082.577584096694	3244.6150791482974	1643.0	4499.951282209455	2867.2201815249864	3642.2203099578724	5494.50239506113
1600002K03Rik	1444.9373908126604	2335.545406253542	3322.848581309607	3253.538760136043	4703.489495740368	1752.0	5842.478184084099	4894.657059059848	5321.5673989803645	7625.0237319215685
1600010M07Rik	938.9380391863997	1014.19676657713	947.3439452965195	619.0390190525217	712.5149775785446	995.0	1168.4956368168198	891.526821471615	1090.485122741878	1121.3270194002307
1600012F09Rik	1423.2362034662876	2056.8965463089025	2858.7029723570668	2732.8943641118694	3111.9091645742938	1147.0	8004.940960474034	5716.60982662054	7088.153297822207	9665.838907229987
1600012H06Rik	1909.7044864808129	2669.924038187109	3754.7104021822106	2988.981031993597	4490.625646188777	1992.0	9994.366936177905	7971.6482574016845	8505.783957386648	13076.018638629968
1600014C10Rik	1423.9595763778334	2352.1367124181847	2781.4335779362336	3056.7495140793467	4446.093460090118	1595.0	9099.349001594808	5766.954870656585	6913.6756781835065	10114.36971499008
1600014C23Rik	1336.0697676250231	1485.9854470024811	1314.1089475817082	1073.218173031056	1777.7248690584688	1797.0	2088.3751806938903	1468.3971177179542	1984.6829233902179	2803.3175485005763
1600014K23Rik	359.15465058247105	446.26359401820866	354.8570476655398	423.55301303593586	622.5599616592533	449.0	298.33931152769867	314.6565252252759	305.33583436772585	381.2511865960784
1600015I10Rik	768.5837185173726	763.2000835735618	733.7946257841476	877.7321670144702	1245.1199233185066	1199.0	1118.77241822887	682.4550413774873	785.1492883741521	672.7962116401384
1600016N20Rik	1607.3346094546841	2420.629027610684	3152.961762069282	3283.513281058586	4446.984103812091	1947.0	6240.263932787697	5017.023485536343	4907.183052338451	7737.156433861591
1600019K03Rik	716.8625553418506	698.9619494489198	865.8406114553663	904.4485878367369	799.7980623319163	849.0	546.9554044674475	699.2367227228353	632.4813711902892	493.3838885361015
1600020E01Rik	4399.554048021328	8450.079855084536	16453.35320857589	13661.21372045907	23152.283552692832	5784.0	31673.193008338127	28685.487312981597	28919.229261065506	37968.58140769957
1600021P15Rik	1364.281311175308	2103.6925380553307	2842.296457103328	2635.8029811236315	4003.4435302694474	1748.0	8179.469457717738	6118.321323824809	6980.41336769531	9868.57483233755
1600025M17Rik	504.1909193473964	488.80540469677953	485.3153060541387	488.0633950214092	309.9440152466669	200.0	323.20092082167355	541.9084601101973	327.1455368225634	313.5230346243045
1600027N09Rik	1369.3449215561284	2309.5949017396138	2456.2141062129313	2602.570360100812	4133.4775136775315	1594.0	6439.156807139496	4789.421932290061	5800.072270839501	8723.475680126034
1600029D21Rik	950.150319315359	1080.5619912357006	1105.322809917196	943.545789040054	1376.9351941705374	1246.0	1019.3259810529704	769.1603949951188	871.5157100953089	1255.8862617282582
1600029I14Rik	1027.1895343949827	1334.536600986769	1395.0830389953214	1528.7005670497008	1994.1512934979517	1876.0	3679.518175508283	2237.9071310744343	2922.500128948233	4282.572152493361
1600029O15Rik	1064.4432393395894	1590.6383012717656	1120.1415978883147	1298.0270799501297	1460.6557040360165	1391.0	2461.2993201035138	1573.2826261263795	2179.6616633364656	3251.848356260669
1700001C02Rik	592.8041010117523	1100.556642254629	695.9537922150408	586.4580180497574	756.1565199552305	949.0	596.6786230553973	681.7558046547645	785.1492883741521	829.7819943561707
1700001C19Rik	2492.0196802751516	4172.500791354233	5523.438595020741	4000.2953031194006	6744.844906502898	2841.0	11041.537919640126	9827.072901146728	11366.78072541224	14580.839498665078
1700001D01Rik	755.5630061095488	1103.5345690021288	786.718868538143	844.4995459916506	1066.9911789238706	1145.0	1417.1117297565686	943.9695756758277	981.4366104676902	1121.3270194002307
1700001F09Rik	1404.066821310325	1762.9326345199777	1481.878797111874	1428.3510839611868	1243.3386358745604	1343.0	944.7411531710458	1031.7237843775436	1046.8657178322028	560.6635097001154
1700001G11Rik	795.3485162445658	1612.3346247178367	1233.664098595635	1393.8152228982567	1730.5207517938902	1097.0	1740.312650578242	1154.0902108540397	1569.4261886501108	1816.1012406206135
1700001G17Rik	1100.9735713726504	1845.4637472364052	2086.8028917900424	2276.7603500731693	2975.640675112397	995.0	4923.593104578787	3181.5270883889007	3882.1270369610857	5673.914718165167
1700001J03Rik	883.2383249973759	1104.3854052157003	826.4120506036397	1039.3339319881811	1200.5877372198477	897.0	994.4643717589955	664.2748865866936	1090.485122741878	695.222752028143
1700001J11Rik	916.1517924727082	742.354596341062	722.6805348058085	714.1755419805934	1153.383619955269	843.0	621.5402323493722	646.7939685186227	545.242561370939	224.2654038800461
1700001K19Rik	1018.5090594564335	721.934527215348	750.2011410378861	977.430030082929	979.7080941704988	1341.0	1317.665292580669	874.0459034035441	850.5783957386648	1794.1232310403689
1700001K23Rik	1009.1052116063386	1083.5399179832007	1034.404324626842	1074.5214130711665	1198.8064497759012	1200.0	1367.3885111686188	909.0077395396859	981.4366104676902	1345.5924232802768
1700001L05Rik	1064.4432393395894	1674.8710864153359	1763.1711473493601	1691.6055720635225	2092.1221029150015	1294.0	3704.379784802258	2955.3240085880634	2464.496377396644	3363.9810582006917
1700001L19Rik	836.9424586584471	1246.475052882127	934.9067482493305	1264.79445892731	1062.5379603140047	892.0	1516.558166932468	1048.855084084253	1461.2500644741165	1345.5924232802768
1700001O22Rik	862.2605105625488	976.7599731799877	1089.9747795185374	876.4289269743596	977.9268067265525	799.0	1715.4510412842671	838.7344489060409	1328.6470735487042	1592.2843675483275
1700001P01Rik	1152.3330480923996	1380.907174626411	775.604777559804	1198.9808369017262	1507.859821300595	1048.0	1218.2188554047696	1066.3360021523238	1417.6306595644414	2018.3886349204151
1700003C15Rik	737.8403697766777	1105.2362414292718	668.1685647691932	944.1974090601094	530.8236582960158	597.0	621.5402323493722	454.50386976984294	501.6231564612639	650.3696712521338
