gene	read_counts_per_gene_CV-H3K9ac_1.txt	read_counts_per_gene_CV-H3K9ac_2.txt	read_counts_per_gene_CV-H3K9ac_3.txt	read_counts_per_gene_CV-H3K9ac_4.txt	read_counts_per_gene_CV-H3K9ac_5.txt	read_counts_per_gene_CV-H3K9ac_6.txt	read_counts_per_gene_GF-H3K9ac_1.txt	read_counts_per_gene_GF-H3K9ac_2.txt	read_counts_per_gene_GF-H3K9ac_3.txt	read_counts_per_gene_GF-H3K9ac_4.txt
Mrpl50	37	48	76	37	37	4	100	95	121	151
Mrpl51	38	50	126	60	57	17	180	185	155	256
Mrpl52	26	47	61	17	34	12	87	95	80	119
Mrpl53	58	57	106	50	42	23	180	146	180	273
Mrpl54	98	144	356	119	137	35	392	524	435	573
Mrpl55	45	47	115	48	39	15	172	148	133	233
Mrpl9	26	39	103	30	32	11	109	135	131	180
Mrps10	29	26	52	21	20	15	52	70	71	96
Mrps11	43	64	159	48	49	19	203	275	204	341
Mrps12	38	60	124	51	46	20	138	162	98	159
Mrps14	20	21	44	11	17	8	37	44	40	41
Mrps15	26	23	39	16	11	14	31	37	40	40
Mrps16	35	29	65	21	19	16	60	75	61	107
Mrps17	26	22	51	14	13	10	33	38	29	61
Mrps18a	32	44	51	24	18	9	69	66	60	80
Mrps18b	190	327	1191	298	300	53	1564	2203	1672	2165
Mrps18c	36	30	71	29	25	13	90	93	70	125
Mrps2	28	29	43	26	24	14	48	57	38	92
Mrps21	56	99	300	90	82	25	448	520	488	624
Mrps22	29	18	40	16	11	9	33	29	31	43
Mrps23	38	30	119	40	36	13	136	161	141	218
Mrps24	23	35	41	11	5	9	37	35	31	62
Mrps25	35	27	51	16	23	12	88	64	83	119
Mrps26	50	46	89	49	41	14	121	112	120	145
Mrps27	66	63	156	46	50	23	209	200	227	240
Mrps28	34	45	62	20	14	19	82	83	83	115
Mrps30	29	20	44	11	13	9	34	49	46	66
Mrps31	30	54	92	35	34	6	154	158	134	206
Mrps33	25	22	31	10	16	9	26	24	25	37
Mrps34	59	89	175	76	68	35	286	250	245	305
Mrps35	33	21	39	15	13	14	45	58	50	69
Mrps36	23	27	39	25	21	7	43	50	34	65
Mrps5	52	83	167	72	73	12	181	281	188	293
Mrps6	69	75	179	99	90	20	183	218	201	204
Mrps7	88	121	313	106	131	48	431	541	389	617
Mrps9	25	23	37	14	14	14	26	34	29	51
Mrrf	31	60	145	45	45	14	175	263	183	314
Mrs2	32	28	58	20	16	14	91	82	80	96
Mrto4	98	112	293	141	115	27	407	500	412	627
Mrvi1	28	28	39	16	10	9	28	29	30	30
Ms4a1	22	21	35	13	10	13	10	13	12	16
Ms4a10	36	33	58	21	13	11	35	64	47	70
Ms4a13	23	10	19	4	6	3	9	16	10	8
Ms4a15	28	20	38	16	16	12	22	22	23	20
Ms4a18	29	20	58	14	19	11	45	55	51	77
Ms4a2	9	16	30	15	7	7	13	25	18	8
Ms4a3	14	18	31	5	15	6	14	21	9	7
Ms4a4b	24	7	29	8	5	8	15	15	8	10
Ms4a4c	22	11	25	15	8	3	10	13	8	13
Ms4a4d	16	15	28	22	10	6	12	22	13	8
Ms4a5	27	16	38	10	10	8	16	31	20	9
Ms4a6b	13	12	24	10	5	5	18	25	10	10
Ms4a6c	22	23	23	6	5	4	10	19	10	11
Ms4a6d	26	27	33	18	4	5	20	14	13	15
Ms4a7	21	11	23	7	2	12	17	18	19	13
Ms4a8a	32	15	50	16	13	8	42	56	45	61
Msc	26	21	31	14	5	2	12	18	11	11
Msgn1	21	21	25	15	3	6	9	14	15	8
Msh2	24	24	58	17	26	8	56	52	49	56
Msh3	31	41	114	35	31	23	127	124	105	137
Msh4	25	11	29	10	10	11	36	22	40	49
Msh5	35	40	71	29	28	13	95	111	99	147
Msh6	25	28	70	20	20	15	89	58	62	112
Msi1	20	35	46	23	17	16	43	48	31	47
Msi2	64	82	177	78	73	28	203	229	186	335
Msl1	100	155	390	178	167	40	610	610	534	736
Msl2	22	23	51	20	9	10	54	58	34	65
Msl3	25	32	52	21	24	14	69	60	81	90
Msl3l2	20	18	28	13	6	8	17	24	19	26
Msln	28	23	29	31	15	15	23	14	26	28
Mslnl	19	32	38	28	20	18	37	38	46	44
Msmb	12	30	41	24	8	14	12	19	24	10
Msmp	26	36	31	17	11	10	26	21	21	10
Msn	12	15	14	11	7	4	11	12	12	9
Msr1	12	16	26	14	3	7	10	15	10	1
Msra	23	18	38	20	13	8	24	33	23	28
Msrb2	22	18	37	11	14	14	32	36	44	35
Msrb3	29	25	23	15	11	7	24	24	33	32
Mst1	57	87	165	64	77	26	252	269	259	368
Mst1r	49	43	93	33	32	26	140	119	136	164
Mstn	13	22	31	7	4	7	18	26	19	32
Msto1	51	38	107	32	43	13	174	207	152	264
Msx1	21	17	37	10	18	11	30	27	16	32
Msx1as	21	16	20	17	5	11	19	15	16	15
Msx2	23	16	33	12	9	3	19	16	14	20
Msx3	35	30	41	13	16	8	26	30	21	41
Mt1	40	36	59	29	20	12	86	106	87	156
Mt2	16	30	51	31	19	10	66	91	50	89
Mt3	16	23	43	10	9	8	19	17	26	20
Mt4	22	35	41	18	13	14	31	22	23	38
Mta1	22	34	56	32	22	16	60	40	45	62
Mta2	34	44	86	32	28	19	79	87	93	112
Mta3	59	77	163	100	84	23	186	232	189	252
Mtag2	33	28	43	24	11	11	14	23	21	19
Mtap	38	30	47	21	15	12	57	46	52	71
Mtap1a	27	26	34	15	9	10	20	30	19	20
Mtap1b	23	21	27	13	11	14	27	22	28	26
Mtap1s	24	23	41	19	27	12	43	35	28	46
Mtap2	19	32	31	10	13	7	27	25	22	11
Mtap4	35	49	99	44	37	12	101	136	112	144
Mtap6	23	15	25	18	11	8	11	26	23	21
Mtap7	41	51	119	37	54	15	127	133	108	198
Mtap7d1	42	59	113	31	40	16	200	149	175	266
Mtap7d2	5	12	13	7	7	4	10	16	10	8
Mtap7d3	10	14	8	4	2	2	5	14	4	12
Mtap9	28	20	23	13	5	11	19	36	30	32
Mtbp	49	53	130	54	46	15	204	201	181	248
Mtch1	45	46	65	29	30	14	91	82	77	132
Mtch2	35	49	109	39	30	9	165	151	155	218
Mtcp1	26	21	64	19	20	7	112	113	81	125
Mtdh	49	53	132	47	47	23	166	187	156	227
Mterf	32	21	44	9	8	9	31	37	30	46
Mterfd1	66	111	250	97	108	33	387	405	328	488
Mterfd2	38	25	54	24	27	10	79	69	73	112
Mterfd3	33	24	48	21	15	6	43	42	51	50
Mtf1	43	45	95	56	37	21	155	166	138	200
Mtf2	43	22	65	18	11	14	63	76	70	99
Mtfmt	24	19	44	21	19	7	23	24	34	44
Mtfp1	67	62	148	59	72	21	188	221	270	352
Mtfr1	35	30	28	15	12	7	25	31	35	30
Mtg1	26	23	41	18	19	11	53	48	49	63
Mthfd1	39	29	77	14	37	11	82	85	80	103
Mthfd1l	30	32	41	17	19	13	23	41	38	54
Mthfd2	29	27	33	12	9	14	23	31	19	37
Mthfd2l	26	30	70	16	23	11	49	65	57	63
Mthfr	40	60	112	58	44	19	131	207	137	240
Mthfs	29	35	118	49	39	14	140	135	101	162
Mthfsd	34	31	42	22	20	12	48	44	57	74
Mtif2	53	47	106	46	60	10	161	176	160	238
Mtif3	40	28	46	19	15	10	60	54	61	92
Mtl5	18	23	24	13	12	10	20	33	18	21
Mtm1	14	9	13	3	3	4	6	13	13	4
Mtmr1	17	13	30	8	6	6	36	43	41	54
Mtmr10	32	20	41	19	19	15	48	62	47	71
Mtmr11	43	68	220	73	91	26	379	399	420	664
Mtmr12	29	45	79	31	34	13	115	135	107	159
Mtmr14	26	16	47	17	14	10	38	43	44	83
Mtmr2	47	38	70	27	29	12	80	111	80	122
Mtmr3	30	31	56	16	16	12	56	72	69	65
Mtmr4	108	124	378	110	152	27	454	594	527	557
Mtmr6	34	24	46	11	10	6	24	27	34	23
Mtmr7	40	18	46	27	14	15	78	91	65	143
Mtmr9	26	39	86	24	22	8	108	91	104	156
Mtnr1a	25	17	39	18	13	12	24	38	31	47
Mtnr1b	29	24	41	7	15	6	6	16	11	2
Mto1	34	21	38	16	15	10	56	55	47	59
Mtor	31	27	67	16	22	9	69	78	77	105
Mtpap	23	21	29	12	12	17	25	37	39	58
Mtpn	15	14	38	8	4	7	17	16	22	39
Mtr	22	20	44	11	11	7	19	32	22	32
Mtrf1	30	35	50	16	15	9	56	63	51	71
Mtrf1l	36	45	65	20	28	19	80	105	77	156
Mtrr	55	74	187	82	80	26	229	275	209	318
Mtss1	39	30	52	29	14	15	63	52	60	53
Mtss1l	27	30	50	17	7	16	32	25	32	36
Mttp	99	92	320	94	89	20	335	363	311	403
Mtus1	63	84	250	82	93	19	297	314	297	452
Mtus2	27	26	41	18	16	9	34	24	17	30
Mtx1	36	39	56	34	28	16	91	58	53	78
Mtx2	42	41	54	16	30	9	75	81	74	91
Mtx3	19	23	46	18	17	6	30	40	43	61
Muc1	43	28	75	25	27	12	65	57	69	96
Muc13	56	63	141	37	58	21	108	95	118	146
Muc15	27	21	30	7	9	9	8	26	22	7
Muc19	20	13	40	23	14	14	8	16	16	6
Muc20	30	22	30	18	16	19	27	34	23	36
Muc4	38	29	34	19	17	11	20	33	21	25
Muc5ac	28	25	32	12	13	15	22	19	17	22
Muc5b	29	26	34	17	9	12	14	17	13	22
Muc6	19	18	25	17	10	9	21	25	20	31
Mucl1	31	29	51	18	17	12	20	25	13	19
Mudeng	78	99	275	129	140	36	460	517	401	580
Mug-ps1	20	28	23	11	8	4	10	20	5	11
Mug1	31	15	29	12	7	9	11	21	9	9
Mug2	23	20	27	10	4	4	12	12	11	9
Mul1	21	41	77	28	17	14	57	79	65	76
Mum1	36	29	47	22	22	25	57	41	55	53
Mum1l1	10	13	11	5	6	7	4	14	9	9
Mup1	22	19	39	14	6	15	9	16	16	10
Mup10	16	18	32	16	6	7	6	21	13	8
Mup11	24	26	26	10	4	4	10	28	10	8
Mup12	23	23	37	11	9	5	13	13	10	12
Mup13	34	11	24	14	4	6	13	15	21	15
Mup14	35	20	29	10	5	2	11	40	12	4
Mup15	24	21	37	15	7	10	9	15	18	10
Mup16	22	24	40	10	16	11	12	19	10	14
Mup17	32	30	33	19	10	9	12	13	20	19
Mup19	31	30	31	14	13	10	9	29	20	13
Mup2	24	21	37	15	7	10	9	15	18	10
Mup20	28	15	26	9	8	5	7	27	12	11
Mup21	29	20	22	15	11	14	8	21	16	15
Mup3	20	10	38	13	6	11	14	10	7	7
Mup4	27	16	37	8	12	3	10	22	16	26
Mup5	33	30	63	19	12	15	18	43	21	14
Mup6	21	19	22	10	12	14	7	18	26	15
Mup7	25	22	30	10	4	12	12	20	23	15
Mup8	22	19	39	9	8	14	17	18	12	8
Mup9	30	18	23	17	9	11	8	25	14	6
Murc	23	13	33	12	6	11	11	16	14	20
Mus81	59	49	210	68	52	17	234	321	282	489
Musk	17	22	35	13	11	3	7	18	12	9
Mustn1	17	21	32	23	10	7	22	19	28	23
Mut	42	46	85	33	43	17	147	147	142	192
Muted	22	24	51	27	13	14	45	68	46	66
Mutyh	50	73	149	46	53	19	148	193	193	250
Mvd	70	59	132	47	56	26	168	210	193	293
Mvk	35	48	83	31	27	12	107	120	98	179
Mvp	49	47	79	37	40	21	94	109	107	131
Mx1	32	26	59	17	26	13	39	31	40	62
Mx2	42	55	90	42	45	24	168	143	156	251
Mxd1	45	29	93	36	33	20	108	123	106	173
Mxd3	40	46	98	39	48	15	81	75	84	108
Mxd4	34	48	85	35	42	19	70	77	81	107
Mxi1	28	22	52	26	15	12	39	45	53	67
Mxra7	29	36	53	21	11	13	41	37	49	55
Mxra8	24	29	25	21	17	8	31	24	27	30
Myadm	20	31	56	20	23	10	40	41	33	38
Myadml2	27	22	30	10	6	6	18	18	30	22
Myb	35	41	117	45	54	17	105	109	129	161
Mybbp1a	35	25	56	22	33	10	69	78	56	88
Mybl1	43	48	90	29	33	20	120	121	124	157
Mybl2	23	28	42	13	10	9	18	25	31	26
Mybpc1	15	14	31	14	10	5	14	17	15	11
Mybpc2	39	42	118	42	37	13	136	105	128	143
Mybpc3	30	21	34	12	13	12	26	25	23	33
Mybph	27	25	29	18	13	7	38	22	24	31
Mybphl	27	22	37	26	18	7	21	20	25	27
Myc	44	54	145	51	60	21	143	119	147	155
Mycbp	39	34	73	29	24	12	73	91	71	91
Mycbp2	24	30	46	18	13	11	42	28	49	50
Mycbpap	23	33	53	30	18	10	54	47	50	62
Mycl1	43	52	129	46	59	24	176	192	151	238
Mycn	28	27	64	16	20	13	63	58	50	72
Mycs	11	8	11	5	2	3	2	12	4	3
Myct1	24	23	24	13	7	9	16	24	15	9
Myd88	84	122	326	115	104	39	458	486	428	694
Myef2	26	26	52	15	19	12	42	52	43	42
Myeov2	16	31	53	21	18	7	50	56	39	67
Myf5	29	21	35	7	6	11	10	11	14	8
Myf6	23	16	28	10	3	9	15	21	12	11
Myg1	35	26	27	19	13	12	32	47	25	36
Myh1	26	12	23	10	6	6	14	17	21	7
Myh10	32	29	44	22	21	10	59	65	50	95
Myh11	20	22	39	24	18	12	33	30	28	41
Myh13	13	21	25	14	9	4	9	23	10	13
Myh14	57	64	108	54	38	20	184	181	175	202
Myh15	23	12	20	12	11	7	7	15	10	16
Myh2	22	18	27	8	7	9	10	10	19	13
Myh3	17	15	33	12	12	11	28	31	26	17
Myh4	21	19	40	10	12	6	10	16	21	11
Myh6	29	24	38	10	9	6	15	19	19	20
Myh7	21	24	25	18	14	7	11	13	16	22
Myh7b	32	21	32	16	9	10	19	21	26	28
Myh8	19	17	27	5	4	6	14	22	11	3
Myh9	36	35	77	32	28	18	117	108	102	162
Myl1	24	29	31	11	9	9	11	23	14	10
Myl10	23	26	40	11	15	7	32	24	21	28
Myl12a	45	44	113	37	41	19	112	119	139	171
Myl12b	80	109	360	120	119	34	446	563	390	628
Myl2	18	15	38	19	7	10	24	24	12	21
Myl3	37	33	39	14	17	10	15	24	19	24
Myl4	99	154	505	144	137	45	464	664	447	579
Myl6	80	103	386	107	105	22	367	497	367	650
Myl6b	36	39	71	32	31	15	126	80	109	175
Myl7	29	27	40	13	10	17	14	31	28	26
Myl9	28	26	39	13	9	14	20	22	25	33
Mylip	30	22	38	15	15	15	41	41	51	53
Mylk	26	15	34	8	9	7	15	24	19	21
Mylk2	26	21	36	20	14	14	23	17	29	35
Mylk3	30	18	43	14	6	5	17	20	15	10
Mylk4	12	18	26	10	10	8	21	23	11	31
Mylpf	34	33	46	19	15	10	50	40	50	64
Mynn	32	28	79	29	16	14	174	149	177	252
Myo10	40	40	68	24	26	18	84	113	96	102
Myo15	30	36	46	20	11	18	24	32	21	38
Myo16	28	20	32	6	8	6	18	17	19	19
Myo18a	26	33	41	17	16	7	34	33	45	43
Myo18b	41	16	34	18	18	8	19	16	20	17
Myo19	56	83	197	65	75	26	263	303	258	340
Myo1a	68	140	376	112	118	34	462	633	431	461
Myo1b	27	17	31	16	12	9	29	23	21	34
Myo1c	23	25	51	26	31	11	41	44	46	58
Myo1d	37	34	44	18	15	9	55	26	42	60
Myo1e	45	27	69	19	31	13	95	92	100	204
Myo1f	25	22	35	20	14	14	12	23	21	14
Myo1g	18	27	35	20	12	11	34	19	13	25
Myo1h	25	22	30	16	19	17	19	23	25	20
Myo3a	25	22	31	10	12	5	15	33	19	17
Myo3b	24	25	25	15	10	12	15	16	15	19
Myo5a	24	21	32	23	8	10	22	34	20	29
Myo5b	46	62	139	37	60	20	164	176	164	213
Myo5c	30	22	55	14	20	13	43	29	43	43
Myo6	46	40	93	28	44	16	126	122	118	199
Myo7a	48	41	76	37	33	22	124	90	146	191
Myo7b	34	69	147	41	47	13	183	256	159	222
Myo9a	59	59	141	56	43	21	160	212	155	228
Myo9b	38	32	82	31	36	10	99	89	87	148
Myoc	28	20	28	15	7	10	22	22	17	10
Myocd	24	15	29	9	11	9	4	16	8	2
Myod1	19	22	23	17	10	8	22	16	17	16
Myof	26	25	45	18	9	7	47	40	51	45
Myog	26	19	42	19	18	10	16	27	22	24
Myom1	20	24	46	22	15	9	18	19	17	21
Myom2	20	24	29	16	12	14	9	26	12	8
Myom3	36	29	55	13	28	17	71	51	68	96
Myot	32	16	28	13	9	10	21	14	17	18
Myoz1	21	20	36	20	10	6	11	16	29	29
Myoz2	28	28	38	16	9	14	36	25	21	46
Myoz3	29	23	44	21	19	14	32	27	37	50
Mypn	30	21	29	15	13	15	19	18	9	7
Mypop	18	24	37	14	7	12	23	27	21	32
Myrip	22	25	23	13	16	11	10	15	27	24
Mysm1	43	49	134	45	33	22	144	142	140	192
Myst1	32	51	98	48	39	13	186	168	140	228
Myst2	33	35	121	41	38	13	174	174	176	257
Myst3	44	47	110	42	49	24	159	151	181	206
Myst4	34	36	79	43	43	11	69	105	93	118
Myt1	25	26	34	12	11	13	15	37	10	13
Myt1l	20	21	23	10	8	8	7	12	12	9
Myzap	31	36	67	22	22	15	68	84	76	90
Mzf1	30	22	38	23	21	10	39	28	43	55
Mzt1	35	49	152	31	40	21	161	172	143	214
Mzt2	30	27	53	30	19	7	58	56	57	89
N28178	22	21	25	19	11	9	20	18	11	22
N4bp1	27	20	65	16	16	8	28	36	34	36
N4bp2	52	78	237	71	104	24	252	298	256	369
N4bp2l1	27	37	72	27	21	15	97	76	91	120
N4bp2l2	23	22	59	14	12	13	50	48	68	82
N4bp3	20	21	53	28	25	12	33	52	55	67
N6amt1	21	27	46	10	14	16	31	47	37	46
N6amt2	34	32	67	26	30	17	136	116	160	201
Naa10	23	14	43	17	20	9	59	58	54	78
Naa11	22	14	28	4	7	10	16	20	14	11
Naa15	50	53	137	42	51	14	118	148	138	206
Naa16	36	42	89	28	26	15	90	93	97	131
Naa20	40	22	48	13	23	17	33	51	55	67
Naa25	36	41	89	33	32	18	136	121	128	182
Naa30	36	39	88	31	25	17	117	131	105	151
Naa35	37	33	74	27	32	11	99	120	89	130
Naa38	41	59	135	42	35	18	119	166	172	223
Naa40	29	31	55	16	20	12	30	36	31	33
Naa50	80	114	368	122	106	28	424	535	427	590
Naaa	35	29	50	18	15	13	30	60	38	59
Naalad2	13	13	21	8	4	3	13	16	14	15
Naaladl1	46	60	98	26	31	28	109	109	138	148
Nab1	54	62	149	47	40	23	162	175	135	245
Nab2	38	53	89	45	34	14	186	111	139	241
Naca	29	28	78	20	33	16	120	141	131	181
Nacad	30	17	23	11	17	8	23	28	23	22
Nacc1	61	67	139	57	56	18	204	225	171	287
Nacc2	36	43	69	33	33	21	85	64	61	126
Nadk	26	23	65	23	23	14	59	60	69	68
Nadsyn1	45	31	71	28	32	15	99	86	110	106
Nae1	37	44	79	29	25	19	154	111	128	189
Naf1	27	18	42	11	14	7	26	39	19	36
Naga	34	31	91	34	23	12	86	80	61	109
Nagk	46	51	123	61	43	16	147	207	174	244
Naglu	38	33	46	29	22	17	67	68	65	120
Nagpa	23	16	42	16	15	15	23	33	28	37
Nags	46	52	80	46	40	14	93	115	121	142
Naif1	45	43	113	43	43	14	131	152	169	209
Naip1	30	22	45	23	12	12	63	70	66	89
Naip2	34	36	72	28	18	16	109	109	77	140
Naip5	32	24	40	15	15	16	64	54	53	52
Naip6	50	41	126	36	39	17	118	166	182	265
Naip7	31	22	51	19	21	14	40	55	57	93
Nalcn	19	10	28	8	4	2	21	20	16	15
Nampt	31	34	74	24	23	8	85	126	105	182
Nanog	24	31	25	20	5	14	10	25	7	11
Nanos1	30	27	30	16	17	8	33	33	34	23
Nanos2	28	22	41	20	9	13	15	23	18	22
Nanos3	28	22	28	8	12	10	28	28	24	35
Nanp	31	31	72	32	27	18	99	95	96	138
Nans	31	21	33	24	19	11	32	26	37	35
Nap1l1	30	31	40	12	13	13	17	22	18	19
Nap1l2	9	10	11	5	3	2	6	2	8	7
Nap1l3	12	6	16	1	11	3	19	22	20	17
Nap1l4	58	68	106	47	48	17	173	198	156	232
Nap1l5	17	17	35	12	8	3	25	17	21	17
Napa	31	40	61	32	25	22	59	69	46	76
Napb	31	26	32	20	10	8	17	22	26	33
Napepld	43	72	135	69	67	25	165	160	179	196
Napg	49	33	74	31	22	9	93	82	82	151
Naprt1	44	30	65	26	17	16	59	53	49	70
Napsa	20	27	44	18	15	15	40	27	39	19
Narf	64	99	268	83	97	29	272	355	297	354
Narfl	27	48	44	12	19	20	45	30	42	49
Narg2	33	57	132	36	36	13	149	169	122	203
Nars	32	55	97	27	28	13	194	161	190	291
Nars2	22	27	46	23	26	13	61	60	47	89
Nasp	28	14	39	17	12	15	31	40	39	52
Nat1	23	24	27	10	5	9	18	21	10	13
Nat10	37	33	55	26	21	16	87	82	78	116
Nat14	20	32	33	16	15	21	32	31	22	18
Nat15	39	51	117	52	47	28	178	169	169	199
Nat2	23	31	38	20	13	8	22	35	26	62
Nat3	25	26	32	13	12	10	9	20	15	16
Nat6	27	41	35	28	15	20	28	33	37	57
Nat8	27	29	56	34	21	13	71	75	73	102
Nat8l	24	24	42	17	14	8	15	17	18	7
Nat9	37	50	107	38	40	23	144	129	126	176
Nav1	19	30	40	20	12	10	25	22	19	24
Nav2	19	23	39	12	10	6	16	19	20	20
Nav3	13	17	17	6	9	9	10	11	15	10
Nbas	32	30	49	25	20	15	42	62	70	87
Nbea	39	31	55	26	19	13	58	76	58	101
Nbeal1	26	54	162	47	32	19	204	218	224	318
Nbeal2	41	41	58	26	24	7	57	45	80	80
Nbl1	39	26	58	21	22	12	52	54	47	72
Nbn	29	30	45	21	12	9	38	54	31	73
Nbr1	46	43	109	32	40	10	157	147	132	188
Ncald	22	21	31	12	10	7	12	14	22	17
Ncam1	22	17	22	9	7	3	8	12	17	7
Ncam2	19	19	37	16	10	11	31	22	27	37
Ncan	28	28	40	22	9	5	18	28	19	40
Ncapd2	73	105	272	113	123	40	389	397	411	553
Ncapd3	66	83	165	62	75	26	231	250	230	298
Ncapg	51	74	182	57	59	15	214	239	191	342
Ncapg2	40	34	56	29	39	16	70	64	71	89
Ncaph	31	37	96	36	55	16	90	111	122	170
Ncaph2	43	68	130	47	60	16	162	168	158	192
Ncbp1	58	78	194	56	67	17	254	307	272	308
Ncbp2	78	114	249	100	111	36	314	386	305	423
Nccrp1	23	29	38	9	12	10	16	23	23	32
Ncdn	91	143	387	128	154	36	523	656	549	665
Nceh1	30	23	49	23	16	17	35	60	55	74
Ncf1	27	25	41	11	18	15	36	40	17	20
Ncf2	27	17	45	16	19	10	32	31	30	44
Ncf4	22	25	37	20	10	14	28	19	27	27
Nck1	55	51	125	55	56	23	198	204	194	254
Nck2	50	70	162	56	71	21	179	189	163	231
Nckap1	74	103	255	95	107	39	325	356	323	410
Nckap1l	17	17	28	15	5	5	19	17	15	11
Nckap5	18	23	37	19	14	7	47	32	24	55
Nckap5l	27	21	49	22	12	17	49	53	62	55
Nckipsd	26	22	40	19	18	16	40	39	34	61
Ncl	87	96	217	119	99	28	256	318	246	378
Ncln	37	35	69	28	34	17	101	97	101	146
Ncoa1	39	39	87	24	34	10	82	92	81	105
Ncoa2	41	58	119	48	48	23	192	158	161	217
Ncoa3	38	43	73	31	29	16	71	95	94	122
Ncoa4	38	32	71	30	30	14	68	74	71	74
Ncoa5	30	28	60	23	19	8	45	52	44	39
Ncoa6	20	16	34	11	11	7	17	21	18	22
Ncoa7	27	32	67	31	23	9	89	88	80	99
Ncor1	131	233	665	190	209	62	892	939	928	1207
Ncor2	22	37	47	19	25	12	63	59	62	88
Ncr1	21	27	22	5	3	9	14	19	19	13
Ncrna00085	30	25	32	14	7	6	13	16	13	12
Ncrna00086	9	12	10	4	5	1	3	9	11	18
Ncs1	23	31	36	16	16	8	40	27	36	28
Ncstn	63	100	258	71	94	25	343	433	369	582
Nctc1	23	27	27	14	4	11	21	27	16	8
Ndc80	43	68	175	59	60	21	184	232	200	236
Nde1	27	27	79	20	21	14	103	103	73	116
Ndel1	40	49	132	25	41	11	143	223	167	288
Ndfip1	40	34	71	22	22	20	83	71	76	104
Ndfip2	27	25	48	18	26	10	66	64	70	104
Ndn	18	15	21	9	5	9	7	18	7	8
Ndnl2	19	19	36	11	16	7	39	40	44	57
Ndor1	54	72	156	57	69	25	219	226	205	323
Ndp	10	7	11	7	5	2	8	11	6	9
Ndrg1	29	33	54	32	16	16	80	79	58	101
Ndrg2	15	24	48	22	16	12	59	42	57	78
Ndrg3	34	23	29	19	5	11	29	31	28	48
Ndrg4	27	29	39	27	14	10	25	34	28	22
Ndst1	16	30	40	21	13	14	39	23	27	23
Ndst2	32	31	86	25	34	16	96	114	88	153
Ndst3	20	14	28	12	7	5	4	13	16	14
Ndst4	21	13	26	3	4	3	8	18	13	10
Ndufa1	23	33	60	21	28	7	101	120	109	114
Ndufa10	50	29	115	37	32	21	154	147	149	231
Ndufa11	51	65	139	60	62	24	161	204	156	244
Ndufa12	36	46	108	34	27	19	174	159	174	217
Ndufa13	54	48	112	38	58	19	168	149	164	217
Ndufa2	53	79	214	74	70	20	296	325	285	376
Ndufa3	33	28	41	19	15	13	38	41	43	44
Ndufa4	51	54	186	71	61	25	233	301	260	403
Ndufa4l2	29	34	64	25	24	14	52	41	50	57
Ndufa5	45	30	85	25	26	14	104	133	128	176
Ndufa6	33	47	71	21	33	16	81	94	76	125
Ndufa7	59	76	196	60	61	23	202	265	226	291
Ndufa8	28	30	63	15	18	12	40	59	46	54
Ndufa9	29	29	56	21	21	11	58	43	62	68
Ndufab1	31	33	51	27	25	12	47	51	44	65
Ndufaf1	34	29	79	23	28	10	81	98	83	149
Ndufaf2	40	50	107	37	43	17	118	151	135	207
Ndufaf3	77	130	279	102	137	34	373	305	308	481
Ndufaf4	27	24	50	8	22	8	52	61	49	70
Ndufb10	27	20	44	19	21	12	39	54	31	71
Ndufb11	30	69	117	43	58	12	170	186	148	210
Ndufb2	48	34	95	30	43	14	76	104	89	122
Ndufb3	65	90	221	75	93	28	341	384	393	497
Ndufb4	33	24	48	16	19	9	40	61	46	89
Ndufb5	57	53	146	47	55	19	171	203	148	192
Ndufb6	47	67	124	33	30	12	139	153	145	253
Ndufb7	39	28	55	19	17	20	41	58	39	63
Ndufb8	24	28	42	15	26	9	34	40	34	42
Ndufb9	58	73	191	61	79	22	236	313	238	395
Ndufc1	31	22	60	14	22	12	33	55	46	44
Ndufc2	25	28	41	17	20	11	58	41	36	58
Ndufs1	72	137	376	164	144	35	556	601	500	633
Ndufs2	42	39	85	30	28	19	92	96	65	160
Ndufs3	48	77	202	59	60	25	253	209	232	291
Ndufs4	32	33	38	25	15	10	45	51	30	57
Ndufs5	32	39	67	25	33	17	88	87	101	141
Ndufs6	33	26	51	25	27	17	45	64	55	76
Ndufs7	40	48	113	39	42	23	118	131	108	209
Ndufs8	41	41	101	49	32	20	119	107	110	128
Ndufv1	27	36	65	12	20	14	57	48	58	76
Ndufv2	35	46	110	43	51	15	128	149	162	225
Ndufv3	29	22	55	23	25	12	44	39	62	71
Neat1	87	157	557	152	151	32	575	947	644	936
Neb	28	27	35	9	11	8	7	23	17	16
Nebl	16	15	31	18	12	10	17	17	23	14
Necab1	19	19	25	7	13	10	9	17	18	4
Necab2	38	40	55	24	31	21	59	47	62	66
Necab3	35	27	52	21	14	14	28	25	25	11
Necap1	25	16	41	16	11	8	35	42	30	39
Necap2	32	22	43	17	12	10	25	38	22	54
Nedd1	27	19	49	13	20	10	42	50	51	50
Nedd4	53	56	139	49	49	12	149	171	166	212
Nedd4l	42	68	155	53	57	20	193	184	191	263
Nedd8	41	44	95	25	33	16	121	139	145	200
Nedd9	24	23	35	14	13	6	19	33	25	15
Nefh	16	27	32	22	14	8	23	23	18	14
Nefl	20	18	32	12	11	6	19	14	4	10
Nefm	25	19	23	14	6	13	14	14	16	21
Negr1	20	24	22	7	6	5	7	12	11	1
Neil1	64	86	169	71	68	20	312	262	321	406
