tracking_id	q27_FPKM	q28_FPKM	q29_FPKM	q30_FPKM	q31_FPKM	q32_FPKM	q27_FPKMr	q28_FPKMr	q29_FPKMr	q30_FPKMr	q31_FPKMr	q32_FPKMr
Mocs3	3.34727	3.88526	3.8143	3.09995	2.74031	3.10091	3.34727	3.88526	3.8143	3.09995	2.74031	3.10091
Mogat2	369.256	319.03	341.224	313.68	352.975	366.989	369.256	319.03	341.224	313.68	352.975	366.989
Mogs	7.3231	6.62047	6.95493	5.19246	5.22142	5.62636	7.3231	6.62047	6.95493	5.19246	5.22142	5.62636
Mon1a	55.9258	45.8718	48.1357	47.2828	44.2425	55.3438	55.9258	45.8718	48.1357	47.2828	44.2425	55.3438
Mon1b	4.83326	3.70197	4.44487	4.30092	4.69584	4.11147	4.83326	3.70197	4.44487	4.30092	4.69584	4.11147
Mon2	8.25394	8.85841	9.26152	9.09064	8.46092	9.72402	8.25394	8.85841	9.26152	9.09064	8.46092	9.72402
Morc2a	2.4856	2.50883	2.88397	2.25788	1.96599	2.31749	2.4856	2.50883	2.88397	2.25788	1.96599	2.31749
Morc3	6.73258	7.75664	5.41547	5.77135	7.49093	7.26737	6.73258	7.75664	5.41547	5.77135	7.49093	7.26737
Morf4l1	29.2602	32.1399	29.788	28.3158	29.0316	29.8336	29.2602	32.1399	29.788	28.3158	29.0316	29.8336
Morn2	3.27321	3.40615	3.39634	3.68211	4.10369	4.13676	3.27321	3.40615	3.39634	3.68211	4.10369	4.13676
Mosc2	84.71	109.312	91.9923	94.4433	96.7518	98.1079	84.71	109.312	91.9923	94.4433	96.7518	98.1079
Mospd1	5.36165	8.63057	10.1501	7.87805	5.16617	8.12297	5.36165	8.63057	10.1501	7.87805	5.16617	8.12297
Mospd2	5.07542	3.81943	4.4055	5.56818	6.19367	6.30462	5.07542	3.81943	4.4055	5.56818	6.19367	6.30462
Mospd3	17.1605	18.0427	24.5122	22.4992	18.8438	21.4916	17.1605	18.0427	24.5122	22.4992	18.8438	21.4916
Mov10	31.2467	36.5326	55.2982	45.367	31.1011	42.8466	31.2467	36.5326	55.2982	45.367	31.1011	42.8466
Mpdu1	56.6251	67.1734	73.4027	70.7693	57.448	60.1487	56.6251	67.1734	73.4027	70.7693	57.448	60.1487
Mpeg1	9.54952	9.84719	7.22049	6.98997	9.7803	6.91523	9.54952	9.84719	7.22049	6.98997	9.7803	6.91523
Mpg	2.75205	3.34591	3.68844	2.72309	2.34003	2.85777	2.75205	3.34591	3.68844	2.72309	2.34003	2.85777
Mphosph10	1.92454	1.34471	1.10175	1.44916	1.38519	1.66515	1.92454	1.34471	1.10175	1.44916	1.38519	1.66515
Mphosph6	12.1401	14.2628	12.2199	13.255	12.9947	14.9351	12.1401	14.2628	12.2199	13.255	12.9947	14.9351
Mphosph8	2.10253	1.58172	1.3761	1.35971	1.57337	1.59583	2.10253	1.58172	1.3761	1.35971	1.57337	1.59583
Mpi	90.2311	89.9206	99.6761	101.064	91.8933	104.257	90.2311	89.9206	99.6761	101.064	91.8933	104.257
Mpnd	61.7826	59.9649	62.5994	69.7871	67.3606	65.7418	61.7826	59.9649	62.5994	69.7871	67.3606	65.7418
Mpp1	265.709	289.103	400.613	424.673	358.428	313.816	265.709	289.103	400.613	424.673	358.428	313.816
Mpp5	21.7137	22.9957	25.9369	36.5898	35.9448	26.3341	21.7137	22.9957	25.9369	36.5898	35.9448	26.3341
Mpp6	6.84863	7.51975	7.29612	6.66695	6.16188	6.12033	6.84863	7.51975	7.29612	6.66695	6.16188	6.12033
Mpp7	0.751103	1.04662	0.675064	0.687667	0.90122	0.698011	0.751103	1.04662	0.675064	0.687667	0.90122	0.698011
Mppe1	11.0756	10.4903	11.2634	6.66325	8.63282	8.02788	11.0756	10.4903	11.2634	6.66325	8.63282	8.02788
Mprip	8.86403	8.74506	9.50816	9.53434	9.39656	9.14517	8.86403	8.74506	9.50816	9.53434	9.39656	9.14517
Mpst	97.1972	122.459	128.243	130.13	128.584	119.289	97.1972	122.459	128.243	130.13	128.584	119.289
Mpv17	7.40145	7.92372	8.44176	6.34949	5.25472	6.6625	7.40145	7.92372	8.44176	6.34949	5.25472	6.6625
Mpv17l	1.04616	1.26524	1.24753	1.4832	1.41423	1.15948	1.04616	1.26524	1.24753	1.4832	1.41423	1.15948
Mpv17l2	22.1259	24.5163	29.2915	30.2454	28.5471	25.6711	22.1259	24.5163	29.2915	30.2454	28.5471	25.6711
Mpzl1	12.191	11.2	7.12381	8.11261	9.75467	10.2496	12.191	11.2	7.12381	8.11261	9.75467	10.2496
Mpzl2	2.74557	4.64587	5.49966	5.32215	4.66255	4.16689	2.74557	4.64587	5.49966	5.32215	4.66255	4.16689
Mpzl3	3.18052	3.54687	3.45782	2.92914	3.3135	4.54003	3.18052	3.54687	3.45782	2.92914	3.3135	4.54003
Mrc1	0.960299	0.664587	0.816887	1.08627	0.880316	1.08244	0.960299	0.664587	0.816887	1.08627	0.880316	1.08244
Mre11a	1.56346	1.29073	1.14706	1.53462	1.21847	1.23697	1.56346	1.29073	1.14706	1.53462	1.21847	1.23697
Mreg	5.89045	8.24414	6.51282	3.73233	1.57647	5.28466	5.89045	8.24414	6.51282	3.73233	1.57647	5.28466
Mrfap1	166.05	208.115	270.287	381.705	275.307	202.433	166.05	208.115	270.287	381.705	275.307	202.433
Mri1	2.49951	3.03256	3.32444	2.75387	2.21053	3.18976	2.49951	3.03256	3.32444	2.75387	2.21053	3.18976
Mrm1	12.0776	7.85373	11.2404	14.291	12.4829	9.39724	12.0776	7.85373	11.2404	14.291	12.4829	9.39724
Mro	2.31331	3.34152	5.2161	4.56579	2.03952	2.96406	2.31331	3.34152	5.2161	4.56579	2.03952	2.96406
Mrp63	5.76277	5.76237	5.97955	5.72208	4.87957	5.94698	5.76277	5.76237	5.97955	5.72208	4.87957	5.94698
Mrpl1	4.81676	3.75502	2.99187	3.25123	3.59205	3.99421	4.81676	3.75502	2.99187	3.25123	3.59205	3.99421
Mrpl10	33.652	35.594	33.7705	33.9689	27.8041	33.6236	33.652	35.594	33.7705	33.9689	27.8041	33.6236
Mrpl11	3.84708	4.04847	3.4607	3.94801	3.56325	3.44307	3.84708	4.04847	3.4607	3.94801	3.56325	3.44307
Mrpl12	65.0168	68.2204	59.6052	63.172	60.3965	53.0176	65.0168	68.2204	59.6052	63.172	60.3965	53.0176
Mrpl13	17.169	18.2173	17.9718	18.1676	15.3923	14.3872	17.169	18.2173	17.9718	18.1676	15.3923	14.3872
Mrpl14	47.1524	53.9231	63.2545	64.3534	62.6424	60.8692	47.1524	53.9231	63.2545	64.3534	62.6424	60.8692
Mrpl15	13.5509	13.455	11.9241	12.5146	13.6524	13.3738	13.5509	13.455	11.9241	12.5146	13.6524	13.3738
Mrpl16	9.73333	10.0271	10.3482	10.4702	8.14934	8.1939	9.73333	10.0271	10.3482	10.4702	8.14934	8.1939
Mrpl17	3.81435	3.97399	3.68269	3.74892	2.69138	3.54806	3.81435	3.97399	3.68269	3.74892	2.69138	3.54806
Mrpl18	37.1879	40.4403	37.557	38.1173	33.3578	38.066	37.1879	40.4403	37.557	38.1173	33.3578	38.066
Mrpl19	1.53128	1.57189	1.52188	1.33954	1.36155	1.25738	1.53128	1.57189	1.52188	1.33954	1.36155	1.25738
Mrpl2	22.6995	24.9663	25.4785	24.3076	16.7792	25.6438	22.6995	24.9663	25.4785	24.3076	16.7792	25.6438
Mrpl20	70.9353	75.9613	72.6144	79.2195	70.2568	75.1636	70.9353	75.9613	72.6144	79.2195	70.2568	75.1636
Mrpl21	13.2031	12.6036	14.3383	12.3999	11.3854	12.463	13.2031	12.6036	14.3383	12.3999	11.3854	12.463
Mrpl22	19.9261	18.9103	17.4688	16.7832	15.0056	17.6219	19.9261	18.9103	17.4688	16.7832	15.0056	17.6219
Mrpl23	51.43	58.7006	58.5445	54.5054	51.6665	45.4663	51.43	58.7006	58.5445	54.5054	51.6665	45.4663
Mrpl24	52.5214	59.6515	55.431	56.8129	52.9214	51.6334	52.5214	59.6515	55.431	56.8129	52.9214	51.6334
Mrpl27	71.5085	85.7583	79.1449	81.7283	68.3632	72.9102	71.5085	85.7583	79.1449	81.7283	68.3632	72.9102
Mrpl28	21.8711	23.9339	25.9358	25.3896	23.425	24.0713	21.8711	23.9339	25.9358	25.3896	23.425	24.0713
Mrpl3	10.3829	9.4911	10.1865	8.53867	7.10741	8.49678	10.3829	9.4911	10.1865	8.53867	7.10741	8.49678
Mrpl30	62.8402	75.5881	60.8946	62.8937	58.2529	55.1056	62.8402	75.5881	60.8946	62.8937	58.2529	55.1056
Mrpl32	25.439	26.3378	24.8575	28.9681	23.2101	24.1308	25.439	26.3378	24.8575	28.9681	23.2101	24.1308
Mrpl33	87.4284	95.6682	102.317	102.927	85.6342	88.7645	87.4284	95.6682	102.317	102.927	85.6342	88.7645
Mrpl34	53.1848	45.7731	50.4406	50.3628	52.6897	47.1233	53.1848	45.7731	50.4406	50.3628	52.6897	47.1233
Mrpl35	5.44792	5.05291	4.45656	3.90094	4.64676	4.34319	5.44792	5.05291	4.45656	3.90094	4.64676	4.34319
Mrpl36	26.5754	22.9278	20.6977	22.6063	21.6695	23.1804	26.5754	22.9278	20.6977	22.6063	21.6695	23.1804
Mrpl37	8.88622	9.17448	8.86585	7.53794	7.79627	8.03104	8.88622	9.17448	8.86585	7.53794	7.79627	8.03104
Mrpl38	10.1321	7.56936	8.38782	6.11039	7.68938	8.92991	10.1321	7.56936	8.38782	6.11039	7.68938	8.92991
Mrpl39	10.4148	9.58564	10.1659	10.1403	9.1244	8.65551	10.4148	9.58564	10.1659	10.1403	9.1244	8.65551
Mrpl4	25.1447	24.5063	27.19	27.5429	24.8354	26.4069	25.1447	24.5063	27.19	27.5429	24.8354	26.4069
Mrpl40	24.5108	23.7434	20.5398	23.2539	22.772	21.6121	24.5108	23.7434	20.5398	23.2539	22.772	21.6121
Mrpl41	4.26315	4.7461	4.60955	4.93743	3.11859	3.70838	4.26315	4.7461	4.60955	4.93743	3.11859	3.70838
Mrpl42	65.0746	65.9978	50.8393	49.5486	54.8932	51.7756	65.0746	65.9978	50.8393	49.5486	54.8932	51.7756
Mrpl43	35.9041	35.353	32.7623	34.1401	33.1057	36.3445	35.9041	35.353	32.7623	34.1401	33.1057	36.3445
Mrpl44	7.20167	7.76711	6.3836	6.44059	4.49176	6.58945	7.20167	7.76711	6.3836	6.44059	4.49176	6.58945
Mrpl45	10.6991	10.1932	9.28902	9.08089	9.56637	9.04588	10.6991	10.1932	9.28902	9.08089	9.56637	9.04588
Mrpl46	18.1183	21.9851	17.0253	16.8645	15.7774	19.409	18.1183	21.9851	17.0253	16.8645	15.7774	19.409
Mrpl47	9.49613	9.27736	7.73213	9.86421	7.96382	7.58016	9.49613	9.27736	7.73213	9.86421	7.96382	7.58016
Mrpl48	26.356	28.8544	31.7355	33.6838	23.6577	26.4032	26.356	28.8544	31.7355	33.6838	23.6577	26.4032
Mrpl49	14.6667	12.3862	12.2895	11.057	11.2588	11.3375	14.6667	12.3862	12.2895	11.057	11.2588	11.3375
Mrpl50	12.218	12.2287	10.9631	10.1638	10.5652	9.61129	12.218	12.2287	10.9631	10.1638	10.5652	9.61129
Mrpl51	29.7764	33.2706	35.8944	37.8068	32.0149	33.6813	29.7764	33.2706	35.8944	37.8068	32.0149	33.6813
Mrpl52	74.5641	82.2611	91.0607	88.2724	77.2872	81.6009	74.5641	82.2611	91.0607	88.2724	77.2872	81.6009
Mrpl53	55.3211	49.585	45.7902	54.7534	48.6374	49.5081	55.3211	49.585	45.7902	54.7534	48.6374	49.5081
Mrpl54	89.382	88.5536	97.2626	102.72	80.5972	103.394	89.382	88.5536	97.2626	102.72	80.5972	103.394
Mrpl55	24.3772	21.5635	22.4397	24.9472	20.0805	18.967	24.3772	21.5635	22.4397	24.9472	20.0805	18.967
Mrpl9	26.4302	28.352	22.635	19.3649	20.2917	24.2161	26.4302	28.352	22.635	19.3649	20.2917	24.2161
Mrps10	11.8334	11.0563	8.99101	9.08559	7.70144	10.8286	11.8334	11.0563	8.99101	9.08559	7.70144	10.8286
Mrps11	9.67068	8.93436	10.3617	9.52588	7.05235	7.80564	9.67068	8.93436	10.3617	9.52588	7.05235	7.80564
Mrps12	28.8525	27.4018	28.9874	31.2022	26.5269	26.8338	28.8525	27.4018	28.9874	31.2022	26.5269	26.8338
Mrps14	7.48148	9.35453	7.68502	8.05928	6.12736	6.89766	7.48148	9.35453	7.68502	8.05928	6.12736	6.89766
Mrps15	28.4601	29.6625	27.101	25.5671	26.9897	27.7899	28.4601	29.6625	27.101	25.5671	26.9897	27.7899
Mrps16	39.262	44.1139	34.3263	39.0308	31.7072	32.419	39.262	44.1139	34.3263	39.0308	31.7072	32.419
Mrps17	11.5201	10.9491	11.6304	11.6068	10.345	10.1349	11.5201	10.9491	11.6304	11.6068	10.345	10.1349
Mrps18a	25.6951	21.3951	25.0689	22.4439	20.1496	21.9285	25.6951	21.3951	25.0689	22.4439	20.1496	21.9285
Mrps18b	17.764	16.7503	16.7614	16.7866	14.8685	17.4887	17.764	16.7503	16.7614	16.7866	14.8685	17.4887
Mrps18c	94.9074	95.8299	93.1421	109.879	90.0247	94.0015	94.9074	95.8299	93.1421	109.879	90.0247	94.0015
Mrps2	5.84682	5.4023	4.54891	4.45809	3.77931	5.36737	5.84682	5.4023	4.54891	4.45809	3.77931	5.36737
Mrps21	212.793	217.155	226.585	265.593	246.817	220.604	212.793	217.155	226.585	265.593	246.817	220.604
Mrps22	9.89786	8.56817	8.14376	7.09348	7.06963	8.38288	9.89786	8.56817	8.14376	7.09348	7.06963	8.38288
Mrps23	21.8678	23.3007	22.3984	20.5843	20.4068	21.3857	21.8678	23.3007	22.3984	20.5843	20.4068	21.3857
Mrps24	25.0914	33.1111	27.6874	27.5756	20.3212	22.6752	25.0914	33.1111	27.6874	27.5756	20.3212	22.6752
Mrps25	10.3501	12.6472	11.8283	11.316	10.763	10.8202	10.3501	12.6472	11.8283	11.316	10.763	10.8202
Mrps26	14.2467	15.9088	15.024	14.9202	10.0784	14.4329	14.2467	15.9088	15.024	14.9202	10.0784	14.4329
Mrps27	3.33247	2.23498	2.23085	2.08334	1.89321	2.65175	3.33247	2.23498	2.23085	2.08334	1.89321	2.65175
Mrps28	10.2752	9.93315	10.5736	10.6625	7.4065	7.42882	10.2752	9.93315	10.5736	10.6625	7.4065	7.42882
Mrps30	7.90261	8.46389	8.13375	7.75857	6.66306	8.36286	7.90261	8.46389	8.13375	7.75857	6.66306	8.36286
Mrps31	22.5115	24.9829	24.9064	21.864	20.8717	21.8875	22.5115	24.9829	24.9064	21.864	20.8717	21.8875
Mrps33	32.2136	32.298	28.2729	30.1171	29.6393	30.6713	32.2136	32.298	28.2729	30.1171	29.6393	30.6713
Mrps34	30.0926	31.7236	30.4341	29.6677	27.757	30.4172	30.0926	31.7236	30.4341	29.6677	27.757	30.4172
Mrps35	12.8777	14.227	11.1881	12.4981	12.0569	10.7603	12.8777	14.227	11.1881	12.4981	12.0569	10.7603
Mrps36	91.104	72.8105	95.6754	108.522	118.744	95.4695	91.104	72.8105	95.6754	108.522	118.744	95.4695
Mrps5	12.1328	11.2424	10.6896	9.64134	9.874	10.0779	12.1328	11.2424	10.6896	9.64134	9.874	10.0779
Mrps6	14.8793	11.1783	12.9975	10.5037	12.3728	13.5178	14.8793	11.1783	12.9975	10.5037	12.3728	13.5178
Mrps7	19.9025	18.049	17.8295	18.7612	15.9088	20.4457	19.9025	18.049	17.8295	18.7612	15.9088	20.4457
Mrps9	11.1194	12.3463	11.7262	11.8628	9.62987	10.2389	11.1194	12.3463	11.7262	11.8628	9.62987	10.2389
Mrrf	3.26205	3.18486	3.04852	2.68891	2.41561	2.70293	3.26205	3.18486	3.04852	2.68891	2.41561	2.70293
Mrs2	4.17536	4.77278	4.13208	4.21624	5.26254	4.54188	4.17536	4.77278	4.13208	4.21624	5.26254	4.54188
Mrto4	4.55258	3.14329	3.59012	3.77772	2.64713	2.96383	4.55258	3.14329	3.59012	3.77772	2.64713	2.96383
Ms4a10	64.9557	85.4845	70.2406	91.1928	88.9227	87.4121	64.9557	85.4845	70.2406	91.1928	88.9227	87.4121
Ms4a18	58.9498	83.6822	81.4142	71.7917	58.7692	69.7755	58.9498	83.6822	81.4142	71.7917	58.7692	69.7755
Ms4a4b	1.80045	2.98641	1.69439	1.87436	1.54504	2.04442	1.80045	2.98641	1.69439	1.87436	1.54504	2.04442
Ms4a4d	3.18895	2.44979	1.52719	1.60699	2.15518	1.818	3.18895	2.44979	1.52719	1.60699	2.15518	1.818
Ms4a6b	2.17436	2.93536	2.68884	2.82935	3.59705	2.12092	2.17436	2.93536	2.68884	2.82935	3.59705	2.12092
Ms4a6c	4.16336	3.94443	3.14519	2.79777	4.24345	3.43718	4.16336	3.94443	3.14519	2.79777	4.24345	3.43718
Ms4a6d	2.00489	2.90922	1.6093	1.8173	2.58023	2.69358	2.00489	2.90922	1.6093	1.8173	2.58023	2.69358
Ms4a7	9.85175	9.92649	6.50469	8.18756	10.1525	8.8776	9.85175	9.92649	6.50469	8.18756	10.1525	8.8776
Ms4a8a	739.872	794.407	816.594	836.01	847.366	796.661	739.872	794.407	816.594	836.01	847.366	796.661
Msc	0.817502	0.77542	0.484716	0.382534	0.359118	1.39587	0.817502	0.77542	0.484716	0.382534	0.359118	1.39587
Msh2	1.17837	1.18056	1.28705	0.880301	1.23095	1.05672	1.17837	1.18056	1.28705	0.880301	1.23095	1.05672
Msh3	1.12325	1.43691	1.09189	0.942396	1.07091	1.01029	1.12325	1.43691	1.09189	0.942396	1.07091	1.01029
Msh6	2.46297	2.72488	2.46516	2.3084	1.90103	2.84905	2.46297	2.72488	2.46516	2.3084	1.90103	2.84905
Msi2	1.38672	1.50415	1.98668	1.43722	1.25151	1.03826	1.38672	1.50415	1.98668	1.43722	1.25151	1.03826
Msl1	16.0966	15.1487	19.9648	18.9878	19.171	15.993	16.0966	15.1487	19.9648	18.9878	19.171	15.993
Msl2	6.7902	7.10591	6.30458	5.7103	6.72039	6.39302	6.7902	7.10591	6.30458	5.7103	6.72039	6.39302
Msl3	11.7036	11.8715	11.7969	11.2268	10.8667	10.8847	11.7036	11.8715	11.7969	11.2268	10.8667	10.8847
Msmp	6.36721	7.14619	8.63956	5.70417	6.66332	5.56347	6.36721	7.14619	8.63956	5.70417	6.66332	5.56347
Msn	8.04094	7.15405	6.8161	6.4152	7.53578	6.57076	8.04094	7.15405	6.8161	6.4152	7.53578	6.57076
Msr1	2.37344	1.91176	0.734021	1.2553	2.06495	1.85794	2.37344	1.91176	0.734021	1.2553	2.06495	1.85794
Msra	73.1319	75.358	77.1865	71.1654	66.1028	68.9747	73.1319	75.358	77.1865	71.1654	66.1028	68.9747
Msrb3	1.26226	1.16377	0.733457	1.13011	1.58082	1.00152	1.26226	1.16377	0.733457	1.13011	1.58082	1.00152
Mst1r	12.0277	8.58525	10.3491	11.0187	13.2843	13.9841	12.0277	8.58525	10.3491	11.0187	13.2843	13.9841
Msto1	3.84299	3.77142	3.67647	3.98761	3.04764	3.65966	3.84299	3.77142	3.67647	3.98761	3.04764	3.65966
Mt1	2339.78	2569.33	4528.02	3512.65	3059.22	2583.78	2339.78	2569.33	4528.02	3512.65	3059.22	2583.78
Mt2	8.34749	38.6315	40.4634	38.905	15.6032	8.9982	8.34749	38.6315	40.4634	38.905	15.6032	8.9982
Mt4	0	0.327497	0	1.01514	0.519818	0	0	0.327497	0	1.01514	0.519818	0
Mta1	5.41717	5.65851	5.85292	4.84439	4.51901	5.6854	5.41717	5.65851	5.85292	4.84439	4.51901	5.6854
Mta2	26.3207	26.4539	29.8891	27.2139	24.1317	26.9301	26.3207	26.4539	29.8891	27.2139	24.1317	26.9301
Mta3	16.1323	16.3928	18.3783	16.602	14.7591	19.8031	16.1323	16.3928	18.3783	16.602	14.7591	19.8031
Mtap1s	2.08874	1.73069	2.54099	2.10756	2.3356	2.52036	2.08874	1.73069	2.54099	2.10756	2.3356	2.52036
Mtap4	28.2038	25.8512	31.7023	37.9228	36.0986	36.2683	28.2038	25.8512	31.7023	37.9228	36.0986	36.2683
Mtap7	31.7901	33.9222	37.4799	31.3637	31.4001	38.0995	31.7901	33.9222	37.4799	31.3637	31.4001	38.0995
Mtap7d1	15.8005	11.6794	13.8	14.6837	20.229	15.5494	15.8005	11.6794	13.8	14.6837	20.229	15.5494
Mtch1	65.4794	73.0511	72.5701	69.5226	60.1311	65.5582	65.4794	73.0511	72.5701	69.5226	60.1311	65.5582
Mtch2	124.257	133.419	130.422	128.351	118.823	115.278	124.257	133.419	130.422	128.351	118.823	115.278
Mtcp1	7.55368	6.27158	5.27307	6.27922	6.81144	7.21779	7.55368	6.27158	5.27307	6.27922	6.81144	7.21779
Mtdh	12.2152	13.2778	11.4205	11.6282	11.6954	11.7526	12.2152	13.2778	11.4205	11.6282	11.6954	11.7526
Mterfd1	19.6098	20.0557	14.1142	13.7963	17.9125	17.8404	19.6098	20.0557	14.1142	13.7963	17.9125	17.8404
Mterfd2	2.2034	2.2143	1.99128	2.03325	1.7644	1.87984	2.2034	2.2143	1.99128	2.03325	1.7644	1.87984
Mterfd3	5.6055	7.38351	6.6905	6.04954	5.25351	5.30653	5.6055	7.38351	6.6905	6.04954	5.25351	5.30653
Mtf1	8.59776	7.1478	8.67389	8.49611	9.39403	8.21446	8.59776	7.1478	8.67389	8.49611	9.39403	8.21446
Mtf2	3.06286	4.01588	3.27184	2.77421	2.42953	3.21086	3.06286	4.01588	3.27184	2.77421	2.42953	3.21086
Mtfmt	8.51132	8.63559	7.90842	8.19042	7.09759	8.78019	8.51132	8.63559	7.90842	8.19042	7.09759	8.78019
Mtfp1	4.51851	4.97155	4.03517	3.76077	3.97576	4.06889	4.51851	4.97155	4.03517	3.76077	3.97576	4.06889
Mtfr1	13.6953	11.6123	13.0059	12.6535	14.1851	15.8138	13.6953	11.6123	13.0059	12.6535	14.1851	15.8138
Mtg1	1.52405	2.10838	1.35076	1.45601	1.59766	1.13043	1.52405	2.10838	1.35076	1.45601	1.59766	1.13043
Mthfd1	1.95608	1.92079	2.30911	1.5012	1.33138	1.34093	1.95608	1.92079	2.30911	1.5012	1.33138	1.34093
Mthfd1l	0.627024	0.499201	0.715667	1.246	1.72435	1.01226	0.627024	0.499201	0.715667	1.246	1.72435	1.01226
Mthfd2	1.87097	1.96932	3.34207	2.7151	1.32411	1.56592	1.87097	1.96932	3.34207	2.7151	1.32411	1.56592
Mthfd2l	1.14776	1.52824	1.66281	1.60783	1.30762	1.23361	1.14776	1.52824	1.66281	1.60783	1.30762	1.23361
Mthfr	1.44561	1.14923	1.10657	1.30495	0.884911	1.02383	1.44561	1.14923	1.10657	1.30495	0.884911	1.02383
Mthfs	1.01444	1.74857	2.1052	1.0224	1.3961	1.4288	1.01444	1.74857	2.1052	1.0224	1.3961	1.4288
Mthfsd	4.96641	5.31781	5.78165	4.96585	4.83703	4.11006	4.96641	5.31781	5.78165	4.96585	4.83703	4.11006
Mtif2	4.76202	5.05076	5.10345	4.72496	4.46974	4.54349	4.76202	5.05076	5.10345	4.72496	4.46974	4.54349
Mtif3	5.14211	5.62691	5.40403	5.31637	4.56576	5.01007	5.14211	5.62691	5.40403	5.31637	4.56576	5.01007
Mtm1	17.2582	23.4938	27.2219	27.3648	20.6126	20.8142	17.2582	23.4938	27.2219	27.3648	20.6126	20.8142
Mtmr1	3.68488	4.21242	3.75096	3.48903	3.74072	3.74834	3.68488	4.21242	3.75096	3.48903	3.74072	3.74834
Mtmr10	2.43284	2.94081	2.17554	2.49206	2.39392	2.25876	2.43284	2.94081	2.17554	2.49206	2.39392	2.25876
Mtmr11	63.1016	62.4152	58.7906	74.8201	71.6019	71.3281	63.1016	62.4152	58.7906	74.8201	71.6019	71.3281
Mtmr12	10.0493	9.17409	8.9803	8.73301	9.70053	9.96165	10.0493	9.17409	8.9803	8.73301	9.70053	9.96165
Mtmr14	11.4644	13.7566	13.8071	12.2048	10.4594	11.771	11.4644	13.7566	13.8071	12.2048	10.4594	11.771
Mtmr2	9.85852	10.3512	9.12192	8.02043	7.4972	9.03883	9.85852	10.3512	9.12192	8.02043	7.4972	9.03883
Mtmr3	10.0056	9.98109	10.7933	10.0237	9.33402	10.7868	10.0056	9.98109	10.7933	10.0237	9.33402	10.7868
Mtmr4	31.7083	29.1188	35.6784	32.4637	32.0842	26.2513	31.7083	29.1188	35.6784	32.4637	32.0842	26.2513
Mtmr6	16.8135	18.0104	13.8329	15.0742	18.0109	17.326	16.8135	18.0104	13.8329	15.0742	18.0109	17.326
Mtmr7	9.11264	10.3766	8.6486	11.2751	11.5014	12.1698	9.11264	10.3766	8.6486	11.2751	11.5014	12.1698
Mtmr9	6.9396	6.33381	6.76361	5.89072	6.70568	6.56947	6.9396	6.33381	6.76361	5.89072	6.70568	6.56947
Mto1	1.80088	1.41551	1.4227	1.40767	1.60182	1.54046	1.80088	1.41551	1.4227	1.40767	1.60182	1.54046
Mtor	4.26668	3.85573	4.10978	3.88114	3.90992	4.10411	4.26668	3.85573	4.10978	3.88114	3.90992	4.10411
Mtpap	5.6371	6.10915	5.00552	4.57664	4.72749	5.21958	5.6371	6.10915	5.00552	4.57664	4.72749	5.21958
Mtpn	22.7736	27.5534	22.3268	21.6563	23.1841	22.7907	22.7736	27.5534	22.3268	21.6563	23.1841	22.7907
Mtrf1l	2.3962	2.15961	2.44838	2.07703	1.88171	2.15837	2.3962	2.15961	2.44838	2.07703	1.88171	2.15837
Mtss1	5.07472	5.84376	5.55928	5.29779	6.05292	6.14587	5.07472	5.84376	5.55928	5.29779	6.05292	6.14587
Mttp	418.621	394.877	386.004	353.395	376.505	352.209	418.621	394.877	386.004	353.395	376.505	352.209
Mtus1	21.6433	16.7614	22.3233	27.6003	31.4268	22.9918	21.6433	16.7614	22.3233	27.6003	31.4268	22.9918
Mtx1	13.9086	13.2852	15.1578	13.3557	12.9268	13.1922	13.9086	13.2852	15.1578	13.3557	12.9268	13.1922
Mtx2	23.5315	23.8913	23.2001	22.9953	26.453	20.8275	23.5315	23.8913	23.2001	22.9953	26.453	20.8275
Mtx3	1.02766	1.68465	1.06631	0.732107	0.700875	0.852595	1.02766	1.68465	1.06631	0.732107	0.700875	0.852595
Muc13	2669.34	2733.87	2617.69	2384.42	2224.75	3177.61	2669.34	2733.87	2617.69	2384.42	2224.75	3177.61
Muc20	1.82323	1.31799	2.01088	1.65657	1.26885	2.24372	1.82323	1.31799	2.01088	1.65657	1.26885	2.24372
Muc4	5.87796	4.13484	5.97469	5.19181	3.83814	6.41006	5.87796	4.13484	5.97469	5.19181	3.83814	6.41006
Mudeng	5.25705	6.48891	5.67176	4.84299	5.29386	5.77297	5.25705	6.48891	5.67176	4.84299	5.29386	5.77297
Mul1	15.0066	14.851	12.6182	12.1414	13.1073	12.791	15.0066	14.851	12.6182	12.1414	13.1073	12.791
Mum1	1.91373	1.96993	2.14248	2.06199	1.77387	1.94669	1.91373	1.96993	2.14248	2.06199	1.77387	1.94669
Mus81	2.19835	2.43373	2.38357	2.2654	1.62957	2.08546	2.19835	2.43373	2.38357	2.2654	1.62957	2.08546
Mustn1	3.43915	3.0381	3.52156	3.70558	4.9082	4.41901	3.43915	3.0381	3.52156	3.70558	4.9082	4.41901
Mut	7.65826	7.50287	8.68676	6.39987	7.29523	6.02732	7.65826	7.50287	8.68676	6.39987	7.29523	6.02732
Muted	5.30695	5.6818	4.59858	4.19164	3.75619	4.13491	5.30695	5.6818	4.59858	4.19164	3.75619	4.13491
Mutyh	0.317299	0.471982	0.828071	1.07236	0.205927	0.593233	0.317299	0.471982	0.828071	1.07236	0.205927	0.593233
