tracking_id	q21_FPKM	q22_FPKM	q23_FPKM	q24_FPKM	q25_FPKM	q26_FPKM	q21_FPKMr	q22_FPKMr	q23_FPKMr	q24_FPKMr	q25_FPKMr	q26_FPKMr
1810065E05Rik	184.858	138.067	188.017	151.701	128.006	135.268	184.858	138.067	188.017	151.701	128.006	135.268
1810074P20Rik	4.90318	5.15063	5.65484	5.88819	5.17541	4.60153	4.90318	5.15063	5.65484	5.88819	5.17541	4.60153
2010001E11Rik	10.5826	10.8853	13.4816	14.2858	8.52747	8.45392	10.5826	10.8853	13.4816	14.2858	8.52747	8.45392
2010001M06Rik	726.329	487.518	598.423	707.075	773.23	579.623	726.329	487.518	598.423	707.075	773.23	579.623
2010001M09Rik	4.64046	11.1416	9.26791	4.33153	10.5934	11.5698	4.64046	11.1416	9.26791	4.33153	10.5934	11.5698
2010002M12Rik	71.9196	66.9079	64.1417	55.4652	90.3553	109.105	71.9196	66.9079	64.1417	55.4652	90.3553	109.105
2010002N04Rik	1.31912	2.46121	2.31387	2.22408	2.34623	2.32914	1.31912	2.46121	2.31387	2.22408	2.34623	2.32914
2010003K11Rik	251.377	178.475	223.612	287.067	230.677	183.26	251.377	178.475	223.612	287.067	230.677	183.26
2010003K15Rik	36.6522	30.1702	33.7588	38.0558	41.7359	32.1751	36.6522	30.1702	33.7588	38.0558	41.7359	32.1751
2010003O02Rik	23.536	19.7604	22.6708	15.5493	18.8458	17.3054	23.536	19.7604	22.6708	15.5493	18.8458	17.3054
2010005H15Rik	20.2022	12.7782	14.8389	12.1826	26.9763	25.5653	20.2022	12.7782	14.8389	12.1826	26.9763	25.5653
2010010A06Rik	26.7012	18.821	19.4118	27.0421	34.8642	22.7737	26.7012	18.821	19.4118	27.0421	34.8642	22.7737
2010011I20Rik	7.14049	7.29761	7.22745	8.2462	7.74841	7.32884	7.14049	7.29761	7.22745	8.2462	7.74841	7.32884
2010012O05Rik	2.55456	2.45976	2.34411	3.77482	2.83696	2.18405	2.55456	2.45976	2.34411	3.77482	2.83696	2.18405
2010015L04Rik	1.68618	1.37522	1.77714	1.58676	2.05557	1.21498	1.68618	1.37522	1.77714	1.58676	2.05557	1.21498
2010016I18Rik	3.29409	2.98826	2.50837	1.82	4.25374	4.86342	3.29409	2.98826	2.50837	1.82	4.25374	4.86342
2010106C02Rik	3.16857	2.22207	1.69113	2.02183	0.992336	1.13903	3.16857	2.22207	1.69113	2.02183	0.992336	1.13903
2010106E10Rik	370.551	313.906	320.868	362.241	470.668	497.742	370.551	313.906	320.868	362.241	470.668	497.742
2010106G01Rik	31.5192	33.2146	26.1068	29.9852	26.8836	31.1988	31.5192	33.2146	26.1068	29.9852	26.8836	31.1988
2010107E04Rik	1066.02	792.336	955.461	1349.35	1022.37	842.273	1066.02	792.336	955.461	1349.35	1022.37	842.273
2010107G12Rik	75.5008	50.7484	33.8614	59.6667	101.971	91.3256	75.5008	50.7484	33.8614	59.6667	101.971	91.3256
2010107G23Rik	7.50739	7.15069	8.51359	6.23456	4.14275	4.21173	7.50739	7.15069	8.51359	6.23456	4.14275	4.21173
2010107H07Rik	23.6875	15.6561	17.2701	16.1513	13.9835	14.1246	23.6875	15.6561	17.2701	16.1513	13.9835	14.1246
2010109I03Rik	498.23	290.009	356.5	720.191	673.088	702.96	498.23	290.009	356.5	720.191	673.088	702.96
2010109K11Rik	27.5153	22.4165	24.2689	25.8982	19.7974	25.9609	27.5153	22.4165	24.2689	25.8982	19.7974	25.9609
2010110P09Rik	213.606	192.501	180.117	194.383	152.256	184.648	213.606	192.501	180.117	194.383	152.256	184.648
2010111I01Rik	2.46863	2.32433	2.04454	1.43378	1.60834	2.15247	2.46863	2.32433	2.04454	1.43378	1.60834	2.15247
2010300C02Rik	8.19785	7.01755	7.85639	8.81778	8.23163	7.69625	8.19785	7.01755	7.85639	8.81778	8.23163	7.69625
2010305A19Rik	5.04658	4.7694	5.20929	6.13394	3.7027	2.70062	5.04658	4.7694	5.20929	6.13394	3.7027	2.70062
2010308F09Rik	7.90721	3.89258	2.7557	3.65662	8.40032	7.03679	7.90721	3.89258	2.7557	3.65662	8.40032	7.03679
2010315B03Rik	6.40154	7.84799	7.09133	7.77902	8.29275	8.74098	6.40154	7.84799	7.09133	7.77902	8.29275	8.74098
2010320M18Rik	11.5922	9.3142	7.67247	9.71784	8.63109	8.1166	11.5922	9.3142	7.67247	9.71784	8.63109	8.1166
2010321M09Rik	7.64942	6.36492	5.87621	6.05066	5.55843	4.65972	7.64942	6.36492	5.87621	6.05066	5.55843	4.65972
2200002D01Rik	4242.39	2978.41	3656.39	4746.86	5034.31	3527.23	4242.39	2978.41	3656.39	4746.86	5034.31	3527.23
2200002K05Rik	23.9865	17.2801	20.9793	20.0756	13.9033	20.8806	23.9865	17.2801	20.9793	20.0756	13.9033	20.8806
2210009G21Rik	1.56028	1.04355	1.53557	1.50981	1.43008	1.3572	1.56028	1.04355	1.53557	1.50981	1.43008	1.3572
2210010C17Rik	83.9982	71.8919	75.9308	98.4049	81.0827	95.6231	83.9982	71.8919	75.9308	98.4049	81.0827	95.6231
2210012G02Rik	3.11599	2.30752	2.23888	2.2264	1.87363	2.48611	3.11599	2.30752	2.23888	2.2264	1.87363	2.48611
2210013O21Rik	3.89351	5.28667	6.4422	4.66288	3.71415	5.5521	3.89351	5.28667	6.4422	4.66288	3.71415	5.5521
2210015D19Rik	2.25773	2.08764	1.96613	1.77246	2.07177	1.55365	2.25773	2.08764	1.96613	1.77246	2.07177	1.55365
2210016F16Rik	134.686	104.493	115.562	150.415	131.12	112.015	134.686	104.493	115.562	150.415	131.12	112.015
2210016L21Rik	17.7008	15.8157	16.4658	17.6606	18.2054	15.8815	17.7008	15.8157	16.4658	17.6606	18.2054	15.8815
2210018M11Rik	3.09896	3.32393	3.76184	3.03339	4.0376	3.63942	3.09896	3.32393	3.76184	3.03339	4.0376	3.63942
2210019I11Rik	0.852167	1.05513	2.12107	2.22446	2.64482	1.25619	0.852167	1.05513	2.12107	2.22446	2.64482	1.25619
2210020M01Rik	5.27282	3.48595	3.99105	4.85331	6.35466	5.62434	5.27282	3.48595	3.99105	4.85331	6.35466	5.62434
2210021J22Rik	11.7007	10.9978	9.87401	12.6232	8.68441	9.41266	11.7007	10.9978	9.87401	12.6232	8.68441	9.41266
2210039B01Rik	7.11679	6.95495	7.20194	4.79942	9.25037	6.75822	7.11679	6.95495	7.20194	4.79942	9.25037	6.75822
2210403K04Rik	34.8083	36.4675	32.8143	41.9535	50.9882	40.003	34.8083	36.4675	32.8143	41.9535	50.9882	40.003
2210404J11Rik	3.52032	3.09375	3.52153	3.47652	3.20097	2.90166	3.52032	3.09375	3.52153	3.47652	3.20097	2.90166
2210404O07Rik	3030.7	2274.84	2774.52	5138.25	4615.79	3733.51	3030.7	2274.84	2774.52	5138.25	4615.79	3733.51
2210404O09Rik	1.56993	2.50953	1.39311	1.91723	4.17466	2.67569	1.56993	2.50953	1.39311	1.91723	4.17466	2.67569
2210407C18Rik	146.898	102.46	95.2303	81.2218	85.0325	175.168	146.898	102.46	95.2303	81.2218	85.0325	175.168
2210411K11Rik	92.5679	66.4812	58.7777	116.978	90.9985	70.5406	92.5679	66.4812	58.7777	116.978	90.9985	70.5406
2210415F13Rik	7490.93	5941.41	6889.47	7384.52	5678.86	5558.96	7490.93	5941.41	6889.47	7384.52	5678.86	5558.96
2210417A02Rik	3.3151	1.69322	1.42942	1.11333	2.26849	3.2734	3.3151	1.69322	1.42942	1.11333	2.26849	3.2734
2300009A05Rik	10.8019	12.6537	10.511	14.3069	15.6707	15.8288	10.8019	12.6537	10.511	14.3069	15.6707	15.8288
2310001A20Rik	11.0643	11.299	10.634	12.2913	8.70706	7.917	11.0643	11.299	10.634	12.2913	8.70706	7.917
2310001H17Rik	14.9914	13.4296	14.6795	11.7788	23.2127	18.5828	14.9914	13.4296	14.6795	11.7788	23.2127	18.5828
2310002J15Rik	3.15341	1.89289	1.48624	1.58854	0.877845	2.41828	3.15341	1.89289	1.48624	1.58854	0.877845	2.41828
2310003C23Rik	24.0429	22.4404	24.1109	24.2528	21.3814	20.5477	24.0429	22.4404	24.1109	24.2528	21.3814	20.5477
2310003F16Rik	108.199	93.1246	103.096	100.459	103.712	85.3122	108.199	93.1246	103.096	100.459	103.712	85.3122
2310003H01Rik	4.1513	4.51724	3.86144	5.45186	5.72843	3.53011	4.1513	4.51724	3.86144	5.45186	5.72843	3.53011
2310003L22Rik	1.36668	1.43544	1.29122	1.47257	0.894476	1.06778	1.36668	1.43544	1.29122	1.47257	0.894476	1.06778
2310004I24Rik	37.2331	29.774	33.045	36.2372	41.7745	37.5147	37.2331	29.774	33.045	36.2372	41.7745	37.5147
2310004N24Rik	15.9227	16.0849	16.3113	20.1219	14.9314	15.6379	15.9227	16.0849	16.3113	20.1219	14.9314	15.6379
2310007B03Rik	6.15181	5.02667	5.27124	4.86163	4.52558	4.87332	6.15181	5.02667	5.27124	4.86163	4.52558	4.87332
2310008H04Rik	1.13031	1.22873	1.2757	0.964814	0.850839	1.17194	1.13031	1.22873	1.2757	0.964814	0.850839	1.17194
2310008H09Rik	1.53081	1.35583	1.62335	0.872188	1.40597	1.25679	1.53081	1.35583	1.62335	0.872188	1.40597	1.25679
2310009A05Rik	20.8897	20.4481	21.347	21.0465	16.7092	17.4844	20.8897	20.4481	21.347	21.0465	16.7092	17.4844
2310009B15Rik	7.94586	6.84517	6.49668	9.84285	7.33665	6.45627	7.94586	6.84517	6.49668	9.84285	7.33665	6.45627
2310010J17Rik	7.05909	4.96865	5.84695	7.11209	4.43783	3.78402	7.05909	4.96865	5.84695	7.11209	4.43783	3.78402
2310011J03Rik	38.2722	29.8415	28.2959	40.3528	34.7783	28.9417	38.2722	29.8415	28.2959	40.3528	34.7783	28.9417
2310014F07Rik	2.93352	1.33423	1.03877	0.63388	0.308195	1.07542	2.93352	1.33423	1.03877	0.63388	0.308195	1.07542
2310015A10Rik	1.76858	1.56473	1.40753	0.812776	1.58445	1.80189	1.76858	1.56473	1.40753	0.812776	1.58445	1.80189
2310016M24Rik	140.373	111.544	118.717	152.949	129.609	122.896	140.373	111.544	118.717	152.949	129.609	122.896
2310021P13Rik	11.3625	10.2437	10.0039	10.345	10.7516	10.9324	11.3625	10.2437	10.0039	10.345	10.7516	10.9324
2310022A10Rik	4.63289	3.96235	4.13325	3.65467	4.13166	4.9551	4.63289	3.96235	4.13325	3.65467	4.13166	4.9551
2310022B05Rik	9.34156	8.62336	7.77466	13.8682	15.5803	11.0941	9.34156	8.62336	7.77466	13.8682	15.5803	11.0941
2310028H24Rik	4.75798	4.26285	3.42584	3.71978	5.25355	4.04582	4.75798	4.26285	3.42584	3.71978	5.25355	4.04582
2310030G06Rik	30.6217	25.4802	23.6715	26.9894	27.0705	28.7013	30.6217	25.4802	23.6715	26.9894	27.0705	28.7013
2310030N02Rik	3.22435	3.16759	4.43472	3.68904	3.27928	2.36176	3.22435	3.16759	4.43472	3.68904	3.27928	2.36176
2310033P09Rik	13.2683	11.2497	9.81806	11.4117	11.0454	10.7921	13.2683	11.2497	9.81806	11.4117	11.0454	10.7921
2310034G01Rik	0.983911	1.07904	0.618327	0.660865	1.34926	0.796487	0.983911	1.07904	0.618327	0.660865	1.34926	0.796487
2310035C23Rik	11.4146	11.5799	9.14347	8.68359	9.41767	10.0236	11.4146	11.5799	9.14347	8.68359	9.41767	10.0236
2310035K24Rik	28.0378	23.3671	25.4015	28.7205	25.7436	23.6394	28.0378	23.3671	25.4015	28.7205	25.7436	23.6394
2310036O22Rik	155.548	130.907	153.062	175.025	166.785	136.838	155.548	130.907	153.062	175.025	166.785	136.838
2310037I24Rik	6.29273	7.01475	6.37192	6.33997	6.13686	5.60803	6.29273	7.01475	6.37192	6.33997	6.13686	5.60803
2310039H08Rik	21.9626	16.2406	17.6876	18.3972	14.5386	14.985	21.9626	16.2406	17.6876	18.3972	14.5386	14.985
2310039L15Rik	8.30092	5.26531	6.89157	9.13354	5.13032	6.71315	8.30092	5.26531	6.89157	9.13354	5.13032	6.71315
2310040G24Rik	0.40672	0.962428	0.905184	0.422421	0.807945	1.0406	0.40672	0.962428	0.905184	0.422421	0.807945	1.0406
2310042D19Rik	4.3668	2.62231	3.90213	3.94766	4.91231	3.62576	4.3668	2.62231	3.90213	3.94766	4.91231	3.62576
2310043O21Rik	0.573509	0.301547	0.215996	0.693378	1.34666	0.494634	0.573509	0.301547	0.215996	0.693378	1.34666	0.494634
2310044G17Rik	1.83512	2.24703	4.7135	9.88979	7.5898	2.43879	1.83512	2.24703	4.7135	9.88979	7.5898	2.43879
2310044H10Rik	35.8827	30.1621	29.8005	39.9868	23.6093	25.9841	35.8827	30.1621	29.8005	39.9868	23.6093	25.9841
2310045N01Rik	29.5861	24.5459	27.8509	25.6716	28.4912	27.3339	29.5861	24.5459	27.8509	25.6716	28.4912	27.3339
2310046O06Rik	3.93911	3.99596	3.81123	3.52005	4.41893	4.03922	3.93911	3.99596	3.81123	3.52005	4.41893	4.03922
2310047B19Rik	2.42475	2.51655	2.42798	1.55996	1.8922	1.73754	2.42475	2.51655	2.42798	1.55996	1.8922	1.73754
2310047M10Rik	22.7532	16.9126	17.9165	21.9865	22.3051	21.5207	22.7532	16.9126	17.9165	21.9865	22.3051	21.5207
2310057M21Rik	1.3367	0.818434	0.992098	1.46698	0.843458	0.800334	1.3367	0.818434	0.992098	1.46698	0.843458	0.800334
2310061C15Rik	3.18139	3.00005	3.33326	3.20528	3.1515	2.13898	3.18139	3.00005	3.33326	3.20528	3.1515	2.13898
2310061I04Rik	41.4167	33.4563	44.1146	48.0684	38.7232	37.8086	41.4167	33.4563	44.1146	48.0684	38.7232	37.8086
2310061J03Rik	1.17152	0.992547	0.710955	1.0117	0.541755	0.587924	1.17152	0.992547	0.710955	1.0117	0.541755	0.587924
2310067B10Rik	16.9984	16.3441	16.652	18.438	15.322	16.8662	16.9984	16.3441	16.652	18.438	15.322	16.8662
2310069B03Rik	2.71243	1.24394	2.5617	0.41586	0.347201	2.10423	2.71243	1.24394	2.5617	0.41586	0.347201	2.10423
2310079F23Rik	1.91711	1.33238	1.46957	1.97203	2.0536	1.94377	1.91711	1.33238	1.46957	1.97203	2.0536	1.94377
2400001E08Rik	97.4858	73.7956	77.8608	88.8238	72.5564	73.2727	97.4858	73.7956	77.8608	88.8238	72.5564	73.2727
2400003C14Rik	108.954	94.1963	93.767	119.517	99.6058	102.995	108.954	94.1963	93.767	119.517	99.6058	102.995
2400009B08Rik	1.26116	3.29211	1.47382	1.58829	2.9404	1.01252	1.26116	3.29211	1.47382	1.58829	2.9404	1.01252
2410001C21Rik	59.6611	47.6192	49.4804	57.1909	50.5308	47.6323	59.6611	47.6192	49.4804	57.1909	50.5308	47.6323
2410002F23Rik	2.0236	3.13086	3.03263	2.03879	2.44683	2.48027	2.0236	3.13086	3.03263	2.03879	2.44683	2.48027
2410002I01Rik	20.3313	17.6323	20.0541	23.4129	20.5931	17.6197	20.3313	17.6323	20.0541	23.4129	20.5931	17.6197
2410002O22Rik	9.37137	9.07274	8.56185	9.29783	8.26462	8.89517	9.37137	9.07274	8.56185	9.29783	8.26462	8.89517
2410003K15Rik	18.9554	13.8826	20.4318	18.5165	19.1804	17.3458	18.9554	13.8826	20.4318	18.5165	19.1804	17.3458
2410004B18Rik	15.3505	15.1687	16.591	18.2207	16.6672	14.298	15.3505	15.1687	16.591	18.2207	16.6672	14.298
2410004N09Rik	10.6184	12.7293	12.8953	11.5372	8.49843	9.14036	10.6184	12.7293	12.8953	11.5372	8.49843	9.14036
2410006H16Rik	21.537	21.5846	23.7145	24.1305	15.6548	14.5749	21.537	21.5846	23.7145	24.1305	15.6548	14.5749
2410015M20Rik	84.1083	69.0536	75.0949	95.2448	59.532	53.3533	84.1083	69.0536	75.0949	95.2448	59.532	53.3533
2410016O06Rik	3.62876	2.95414	2.01023	2.4599	2.58577	2.76208	3.62876	2.95414	2.01023	2.4599	2.58577	2.76208
2410017I17Rik	6.93488	4.4497	4.85023	8.02205	8.89902	6.74359	6.93488	4.4497	4.85023	8.02205	8.89902	6.74359
2410017P09Rik	1.80865	2.11679	1.83378	2.27247	1.8857	1.64977	1.80865	2.11679	1.83378	2.27247	1.8857	1.64977
2410018L13Rik	1.03637	1.05072	1.01604	1.84734	2.2054	2.28367	1.03637	1.05072	1.01604	1.84734	2.2054	2.28367
2410022L05Rik	20.5	16.16	16.3816	20.9767	16.0025	13.0522	20.5	16.16	16.3816	20.9767	16.0025	13.0522
2410042D21Rik	2.1495	2.85102	2.52169	1.93103	1.45611	2.67419	2.1495	2.85102	2.52169	1.93103	1.45611	2.67419
2410091C18Rik	2.78871	2.81359	3.19579	3.03995	2.3694	2.71967	2.78871	2.81359	3.19579	3.03995	2.3694	2.71967
2410127L17Rik	1.97994	2.41008	2.49358	3.14565	2.27219	2.11392	1.97994	2.41008	2.49358	3.14565	2.27219	2.11392
2410131K14Rik	1.1286	0.82129	0.735357	1.27431	0.848165	0.589392	1.1286	0.82129	0.735357	1.27431	0.848165	0.589392
2500003M10Rik	16.6857	16.99	16.6454	18.5747	16.4632	16.5338	16.6857	16.99	16.6454	18.5747	16.4632	16.5338
2500004C02Rik	0.849539	1.29441	1.39076	0.998571	1.50073	1.10245	0.849539	1.29441	1.39076	0.998571	1.50073	1.10245
2510002D24Rik	6.80874	7.12825	5.85421	5.02743	5.269	5.99752	6.80874	7.12825	5.85421	5.02743	5.269	5.99752
2510003E04Rik	5.71217	5.74794	6.05591	7.37501	6.65409	5.83559	5.71217	5.74794	6.05591	7.37501	6.65409	5.83559
2510006D16Rik	53.3784	44.1102	46.5837	45.6387	37.1753	42.3926	53.3784	44.1102	46.5837	45.6387	37.1753	42.3926
2510012J08Rik	9.19726	7.97017	7.53802	8.49892	8.97312	8.28089	9.19726	7.97017	7.53802	8.49892	8.97312	8.28089
2510039O18Rik	72.1021	57.3567	56.6209	71.9547	59.4167	60.3942	72.1021	57.3567	56.6209	71.9547	59.4167	60.3942
2510049J12Rik	84.1505	65.4631	62.3378	63.6023	65.0458	62.3967	84.1505	65.4631	62.3378	63.6023	65.0458	62.3967
2600006L11Rik	0	0.35889	1.15682	1.25083	1.44247	0.441522	0	0.35889	1.15682	1.25083	1.44247	0.441522
2610001J05Rik	8.42964	8.49058	8.52767	7.25375	8.01919	6.90958	8.42964	8.49058	8.52767	7.25375	8.01919	6.90958
2610002I17Rik	1.13489	1.24712	0.998874	0.961502	1.06325	0.836866	1.13489	1.24712	0.998874	0.961502	1.06325	0.836866
2610002J02Rik	16.2578	12.36	14.4144	18.4895	13.6483	12.2903	16.2578	12.36	14.4144	18.4895	13.6483	12.2903
2610002M06Rik	4.20673	4.07502	3.94376	4.19542	3.47241	4.01799	4.20673	4.07502	3.94376	4.19542	3.47241	4.01799
2610005L07Rik	4.67978	4.73727	5.60249	5.23597	6.18325	6.3057	4.67978	4.73727	5.60249	5.23597	6.18325	6.3057
2610008E11Rik	1.76487	1.62571	1.71292	1.71805	1.897	1.60001	1.76487	1.62571	1.71292	1.71805	1.897	1.60001
2610019E17Rik	8.91257	11.5633	11.5038	3.99088	12.0492	11.5913	8.91257	11.5633	11.5038	3.99088	12.0492	11.5913
2610020H08Rik	0.785211	0.736086	0.668802	0.854702	1.38225	0.70076	0.785211	0.736086	0.668802	0.854702	1.38225	0.70076
2610027L16Rik	4.19897	3.62295	3.57979	4.27163	4.02699	3.82637	4.19897	3.62295	3.57979	4.27163	4.02699	3.82637
2610029G23Rik	2.70222	2.98755	2.60925	1.54142	2.15343	2.06339	2.70222	2.98755	2.60925	1.54142	2.15343	2.06339
2610029I01Rik	37.8342	35.0481	32.6143	43.0447	49.8546	39.5932	37.8342	35.0481	32.6143	43.0447	49.8546	39.5932
2610034B18Rik	84.3964	61.3098	62.6007	67.3551	63.9023	60.0944	84.3964	61.3098	62.6007	67.3551	63.9023	60.0944
2610035D17Rik	3.53058	2.18008	2.20458	3.08673	2.02735	1.54611	3.53058	2.18008	2.20458	3.08673	2.02735	1.54611
2610039C10Rik	3.23721	3.57426	3.46869	2.4241	2.6775	2.22225	3.23721	3.57426	3.46869	2.4241	2.6775	2.22225
2610044O15Rik	1.70188	1.92753	2.03532	1.33362	1.87002	2.12602	1.70188	1.92753	2.03532	1.33362	1.87002	2.12602
2610101N10Rik	3.31563	3.70243	3.16512	3.065	3.61606	3.43511	3.31563	3.70243	3.16512	3.065	3.61606	3.43511
2610301B20Rik	0.676776	0.859412	0.828682	0.656604	1.23996	0.975956	0.676776	0.859412	0.828682	0.656604	1.23996	0.975956
2610301G19Rik	12.2043	10.022	10.4312	10.79	9.3391	10.5194	12.2043	10.022	10.4312	10.79	9.3391	10.5194
2610306M01Rik	2.48276	2.12943	2.28794	2.96677	2.30949	1.87122	2.48276	2.12943	2.28794	2.96677	2.30949	1.87122
2610507B11Rik	21.9504	20.5353	18.115	22.0752	17.2576	17.2681	21.9504	20.5353	18.115	22.0752	17.2576	17.2681
2610507I01Rik	2.68277	2.37475	1.94722	2.55971	2.44897	2.2488	2.68277	2.37475	1.94722	2.55971	2.44897	2.2488
2610524H06Rik	1.61646	1.64612	1.70767	1.43316	2.28144	2.30446	1.61646	1.64612	1.70767	1.43316	2.28144	2.30446
2610528A11Rik	19.4279	13.8467	18.1473	17.0397	17.8376	11.6997	19.4279	13.8467	18.1473	17.0397	17.8376	11.6997
2610528J11Rik	136.175	112.734	124.621	164.828	119.893	120.28	136.175	112.734	124.621	164.828	119.893	120.28
2700007P21Rik	0.768726	1.11497	1.23121	0.695466	1.09057	1.22209	0.768726	1.11497	1.23121	0.695466	1.09057	1.22209
2700023E23Rik	0.864	1.06216	1.14123	0.754422	0.948688	0.995595	0.864	1.06216	1.14123	0.754422	0.948688	0.995595
2700029M09Rik	4.70068	5.16125	5.26819	6.2653	8.24011	4.76219	4.70068	5.16125	5.26819	6.2653	8.24011	4.76219
2700046G09Rik	2.10274	1.40803	1.29222	2.01764	1.1397	1.37134	2.10274	1.40803	1.29222	2.01764	1.1397	1.37134
2700050L05Rik	2.42157	2.40149	2.51841	2.98611	3.0411	3.02524	2.42157	2.40149	2.51841	2.98611	3.0411	3.02524
2700060E02Rik	62.9023	63.3437	64.7654	72.4757	58.7525	53.7915	62.9023	63.3437	64.7654	72.4757	58.7525	53.7915
2700062C07Rik	6.42443	5.79377	6.4981	5.48135	5.71951	5.68969	6.42443	5.79377	6.4981	5.48135	5.71951	5.68969
2700078E11Rik	9.73507	10.3375	9.45762	10.3681	9.86224	11.6831	9.73507	10.3375	9.45762	10.3681	9.86224	11.6831
2700089E24Rik	8.78852	8.29512	7.73214	9.60986	13.9101	12.1199	8.78852	8.29512	7.73214	9.60986	13.9101	12.1199
2700094K13Rik	8.20714	7.21364	9.1107	8.22155	3.46981	5.75923	8.20714	7.21364	9.1107	8.22155	3.46981	5.75923
2700097O09Rik	13.0628	13.0597	12.0049	14.1919	13.0287	15.4181	13.0628	13.0597	12.0049	14.1919	13.0287	15.4181
2810001G20Rik	2.19938	2.95612	2.72244	1.80041	2.58642	2.67189	2.19938	2.95612	2.72244	1.80041	2.58642	2.67189
2810002D19Rik	1.53849	0.890297	2.30286	1.51223	2.56226	2.06887	1.53849	0.890297	2.30286	1.51223	2.56226	2.06887
2810002N01Rik	12.1138	10.0981	11.6084	11.5541	11.7683	8.6263	12.1138	10.0981	11.6084	11.5541	11.7683	8.6263
2810004N23Rik	3.05288	3.07581	3.15107	2.2966	2.29999	2.28799	3.05288	3.07581	3.15107	2.2966	2.29999	2.28799
2810006K23Rik	2.52562	2.81827	2.62949	2.83685	3.69662	2.34464	2.52562	2.81827	2.62949	2.83685	3.69662	2.34464
2810008D09Rik	7.84938	8.88731	6.93432	6.20498	13.1825	12.3653	7.84938	8.88731	6.93432	6.20498	13.1825	12.3653
2810008M24Rik	38.7803	40.4134	37.6086	41.0804	43.9344	41.3433	38.7803	40.4134	37.6086	41.0804	43.9344	41.3433
2810013P06Rik	5.49701	5.29483	5.26666	4.16034	7.21765	5.34768	5.49701	5.29483	5.26666	4.16034	7.21765	5.34768
2810021B07Rik	3.32473	3.62443	3.15947	3.46723	3.48153	3.80691	3.32473	3.62443	3.15947	3.46723	3.48153	3.80691
2810025M15Rik	1.11371	1.31856	1.96512	1.07329	1.25367	1.25586	1.11371	1.31856	1.96512	1.07329	1.25367	1.25586
2810046L04Rik	2.78636	2.86093	2.84253	2.57236	3.26967	3.3178	2.78636	2.86093	2.84253	2.57236	3.26967	3.3178
2810403A07Rik	13.1347	11.4145	12.4102	12.6278	14.0789	13.8383	13.1347	11.4145	12.4102	12.6278	14.0789	13.8383
2810405K02Rik	492.84	342.871	390.458	502.27	417.61	364.707	492.84	342.871	390.458	502.27	417.61	364.707
2810407C02Rik	31.675	37.1473	29.7818	40.502	36.3409	35.3271	31.675	37.1473	29.7818	40.502	36.3409	35.3271
2810408A11Rik	3.39335	2.58092	4.03633	3.9448	2.45887	2.18733	3.39335	2.58092	4.03633	3.9448	2.45887	2.18733
2810408I11Rik	2.35089	2.80385	3.4556	5.40027	4.52984	2.73924	2.35089	2.80385	3.4556	5.40027	4.52984	2.73924
2810408M09Rik	1.21078	1.36838	1.41579	1.07465	1.25614	0.810543	1.21078	1.36838	1.41579	1.07465	1.25614	0.810543
2810410L24Rik	1.97859	2.21585	2.26025	1.80053	2.70563	1.96688	1.97859	2.21585	2.26025	1.80053	2.70563	1.96688
2810417H13Rik	0.747298	2.16439	1.3081	1.30652	1.19097	0.784554	0.747298	2.16439	1.3081	1.30652	1.19097	0.784554
2810422J05Rik	37.8023	27.8804	35.9917	38.3725	30.9972	29.0267	37.8023	27.8804	35.9917	38.3725	30.9972	29.0267
2810428I15Rik	48.6903	38.2381	45.3621	43.3096	37.4607	36.4491	48.6903	38.2381	45.3621	43.3096	37.4607	36.4491
2810432D09Rik	19.7611	16.9443	16.57	17.4778	18.622	18.9727	19.7611	16.9443	16.57	17.4778	18.622	18.9727
2810432L12Rik	21.499	18.0858	17.3763	21.2429	17.5167	15.4311	21.499	18.0858	17.3763	21.2429	17.5167	15.4311
2810453I06Rik	3.56814	2.92455	3.47743	3.17587	2.35226	4.03275	3.56814	2.92455	3.47743	3.17587	2.35226	4.03275
2810459M11Rik	3.65621	2.70037	2.87397	2.47563	1.82754	2.31029	3.65621	2.70037	2.87397	2.47563	1.82754	2.31029
2810474O19Rik	9.58269	9.05479	10.8484	8.74926	11.7075	12.3331	9.58269	9.05479	10.8484	8.74926	11.7075	12.3331
2900010M23Rik	89.4253	65.779	65.8417	66.3212	69.8367	58.021	89.4253	65.779	65.8417	66.3212	69.8367	58.021
2900026A02Rik	72.8221	63.4513	71.1945	77.2317	69.6056	64.8844	72.8221	63.4513	71.1945	77.2317	69.6056	64.8844
2900053A13Rik	40.2312	27.888	35.4994	35.2589	40.3861	33.5234	40.2312	27.888	35.4994	35.2589	40.3861	33.5234
2900064A13Rik	51.9026	44.7073	42.3045	54.74	45.2148	42.056	51.9026	44.7073	42.3045	54.74	45.2148	42.056
2900076A07Rik	1.47376	1.61672	1.94552	1.11362	2.77248	2.54587	1.47376	1.61672	1.94552	1.11362	2.77248	2.54587
2900092E17Rik	17.6645	16.3933	18.0259	19.7968	17.9909	15.9197	17.6645	16.3933	18.0259	19.7968	17.9909	15.9197
2900097C17Rik	19.473	22.4319	19.1447	18.8804	19.7313	22.2514	19.473	22.4319	19.1447	18.8804	19.7313	22.2514
3000002C10Rik	1.33922	1.13732	1.34839	2.2488	1.15592	1.92989	1.33922	1.13732	1.34839	2.2488	1.15592	1.92989
3010026O09Rik	2.3045	2.24896	1.64314	2.3218	3.01305	2.10275	2.3045	2.24896	1.64314	2.3218	3.01305	2.10275
