CycID	meta2d_pvalue	meta2d_BH.Q	meta2d_period	meta2d_phase	meta2d_Base	meta2d_AMP	meta2d_rAMP	ZK5_rep1	ZK6_rep1	ZK7_rep1	ZK8_rep1	ZK5_rep2	ZK6_rep2	ZK7_rep2	ZK8_rep2
Siah1b	0.999216908325813	1.0	24.6666666666667	21.3145166576727	2.18825581642472	0.0703796297766346	0.0321624324031842	2.4965791588816	1.85789346448706	2.4126629251863	1.9773204395612	2.4965791588816	1.85789346448706	2.4126629251863	1.9773204395612
S100g	0.168604174358279	0.41776321741633	23.0277576824062	9.24992496777574	4.12999954794129	3.006171929257	0.727886745352189	1.42874883385996	9.21474769397222	3.02444530978712	2.3134649142866	1.42874883385996	9.21474769397222	3.02444530978712	2.3134649142866
Gm15209	0.117894192288175	0.312417446821	26.7676767676768	1.28643651422015	11.6483758779269	2.17988332249262	0.187140537473845	14.9411642756597	11.8601076403061	10.8062969674311	9.0724114285749	14.9411642756597	11.8601076403061	10.8062969674311	9.0724114285749
Txlng	0.0101108039239977	0.040115525040681	25.3129077131773	25.1232361122335	7.82920112524422	1.0271551424533	0.131195396059168	9.28711869494621	7.4797053713349	7.14888233618341	7.2748421856216	9.28711869494621	7.4797053713349	7.14888233618341	7.2748421856216
Gm8737	0.002882048352135	0.0140922130208505	23.2436745998216	19.0464930262814	17.996848358212	1.73322058751508	0.0963068951305694	18.6028017178636	15.7073344584864	18.5537177063623	19.3331809738505	18.6028017178636	15.7073344584864	18.5537177063623	19.3331809738505
Gm7331	8.31390573718949e-06	0.0007361519442496	23.9766335174954	8.3010518556017	202.770089499133	19.1808659127882	0.0945941581431821	193.0593433853	220.402942038019	211.304816269196	186.231705384223	193.0593433853	220.402942038019	211.304816269196	186.231705384223
Gm15204	0.0007838601081598	0.0079200914650034	23.5822054084349	1.47169343661054	5.04657499576505	0.768773731321419	0.152335738984669	5.7273387378922	5.21745475013413	4.23291697784461	5.03665795594145	5.7273387378922	5.21745475013413	4.23291697784461	5.03665795594145
Nhs	0.0053404834719167	0.0229638972492463	23.2216806082125	17.8416809570705	1.0724983505272	0.119075734631275	0.111026496751945	1.09699600866028	0.92169422040208	1.13299654019889	1.14957002706811	1.09699600866028	0.92169422040208	1.13299654019889	1.14957002706811
Prkaca-ps1	0.490879576918656	0.923680841468991	22.3005494473068	17.6679937278125	4.58915751517829	0.228619227359542	0.0498172543878482	4.70306530134004	4.24578853404972	4.81463131945875	4.6347324083853	4.70306530134004	4.24578853404972	4.81463131945875	4.6347324083853
Eif1ax	0.159094260467544	0.39780646463791	23.0562882713142	2.88032933250665	7.08311188011994	0.755281163400694	0.106631262668677	7.47119636863256	7.48311236560065	6.01780690621568	7.38977281973561	7.47119636863256	7.48311236560065	6.01780690621568	7.38977281973561
Rps6ka3	0.0020586908993288	0.011451793726391	23.7091478830609	2.2755576206771	23.5173253694595	3.95696040913854	0.168257246390663	26.3483551179369	26.1069175425627	19.9142048319749	21.7525791940714	26.3483551179369	26.1069175425627	19.9142048319749	21.7525791940714
Gm8659	0.0007398489233283	0.0076971863745877	23.732733311904	6.04309293495997	18.0553712719257	4.11564227911715	0.227945591211218	18.4683055369176	22.4010895202848	17.0846528949807	14.1280300109105	18.4683055369176	22.4010895202848	17.0846528949807	14.1280300109105
Gm8644	0.0004537351604694	0.0060258460672901	23.7021573315118	13.0005432744025	4.55556393271268	2.21409050885379	0.486018974062642	2.46468801528403	4.35613202203124	6.8478007014048	4.48974322988235	2.46468801528403	4.35613202203124	6.8478007014048	4.48974322988235
Mbtps2	0.0010906631014122	0.0089080980318397	23.641716440039	1.59872070105756	5.26236900942539	0.476839557632838	0.0906130977851942	5.66855132250337	5.42365453255742	4.76449396582426	5.20638071979481	5.66855132250337	5.42365453255742	4.76449396582426	5.20638071979481
Gm6568	0.584989323016786	1.0	22.6730020310433	6.44297260093135	13.7964861044007	3.59016949676927	0.260223470643305	11.5555949639663	19.4421050246447	10.369526776413	13.2706448929407	11.5555949639663	19.4421050246447	10.369526776413	13.2706448929407
Gm15160	0.003348803188879	0.0157756591583522	23.6255134464853	5.57632679232146	22.702689496113	9.66578561097555	0.425755090057963	24.6919659092174	33.7865849513642	16.228730930565	15.7186640517731	24.6919659092174	33.7865849513642	16.228730930565	15.7186640517731
