CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
Luzp4	19.9999263197062	0	NA	NA	NA	1	6	1	NA	1
Lxn	11.8059376156193	31.6589488911564	1	0.931825880231219	28	0.393833959840774	6	1	0.15	0.72049067377917
Ly6a	7.90143031457767	155.571151110677	1	0.770675949223742	28	0.462700200740329	6	1	0.15	0.774329061475545
Ly6c1	7.66313801739269	17.9280021773817	1	0.557035196892188	28	0.57290509921964	6	1	0.15	0.858469766353762
Ly6c2	7.66376604982579	3.72949308874086	11	1.45178830401236	23.8518518518519	0.234151179964487	6	1	0.15	0.665238987917835
Ly6d	12.3104115098176	109.692609395059	24	1.83892298276755	20	0.158988567356145	6	1	0.15	0.665238987917835
Ly6e	7.78872481369156	78.8331591005063	24	0.285637695557174	20	0.751534851043387	6	1	0.15	1
Ly6f	11.7927432621081	0.360047669932346	1	1.45479790720781	28	0.233447537198921	6	1	0.15	0.665238987917835
Ly6g5b	8.48840997715986	1.34277660019788	3	0.533266116142943	27.0588235294118	0.586685653545968	6	1	0.15	0.869715680294678
Ly6g5c	19.9999263197062	0	NA	NA	NA	1	6	1	NA	1
Ly6g6c	14.2030083482121	0.720660498192458	24	2.22495711591528	20	0.108072053106537	6	1	0.15	0.665238987917835
Ly6g6d	12.103586124505	4.69108398406242	24	0.601975335590659	20	0.547728618949994	6	1	0.15	0.838718461205484
Ly6g6e	12.111891677987	0.259225268046987	3	0.290011684441183	27.0588235294118	0.748254824587999	6	1	0.15	1
Ly6g6f	11.9660479839144	1.39737554645457	4	0.570116411218791	26.6115702479339	0.565459609025691	6	1	0.15	0.852679515444652
Ly6h	8.00000062799022	0.173690999999989	24	1.23055432316666	20	0.292130598032291	6	1	0.15	0.665238987917835
Ly6i	3.92731381713801	0.124773395510011	24	1.96596341307951	20	0.140020923624474	6	1	0.15	0.665238987917835
